3900.5390 34748.506 4.5  9118.285 4.5 0.12680  5             0.10363  4
4529.4799 34748.506 4.5 12677.105 4.5 0.00340  6             0.00265  8
4549.6217 34748.506 4.5 12774.817 5.5 0.11620  5             0.09002  7
5129.1562 34748.506 4.5 15257.553 4.5 0.00670  6             0.00534 11
2888.9289 39233.415 1.5  4628.657 2.5 0.04610  4             0.04771  6
3275.2903 39233.415 1.5  8710.567 1.5 0.02720  4             0.02859  4
3278.9185 39233.415 1.5  8744.341 2.5 0.48540  3             0.50864  1
3346.9152 39233.415 1.5  9363.743 0.5 0.00970  8             0.00917  4
3350.5114 39233.415 1.5  9395.802 1.5 0.02960  7             0.00826  5
3402.4215 39233.415 1.5  9851.014 0.5 0.07260  3             0.07718  3
3404.9577 39233.415 1.5  9872.899 0.5 0.00210 43             0.00179  9
3416.9568 39233.415 1.5  9975.999 1.5 0.02370  4             0.02279  5
3422.6660 39233.415 1.5 10024.801 2.5                        0.00188 16
3757.6849 39233.415 1.5 12628.845 1.5 0.24730  4             0.23539  3
3776.0534 39233.415 1.5 12758.260 2.5 0.03620  4             0.03699  5
4421.9378 39233.415 1.5 16625.244 1.5 0.01020  7             0.01072  8
2604.0962 39476.924 2.5  1087.356 3.5 0.00260 23             0.00417 12
2868.7410 39476.924 2.5  4628.657 2.5 0.02600  4             0.03449  8
2891.0637 39476.924 2.5  4897.718 3.5 0.04680  4             0.05887 10
3249.3662 39476.924 2.5  8710.567 1.5 0.02780  4             0.02898  5
3252.9372 39476.924 2.5  8744.341 2.5 0.35880  5             0.31838  3
3279.9877 39476.924 2.5  8997.787 3.5 0.04010  3             0.04089  5
3323.3879 39476.924 2.5  9395.802 1.5 0.00620  8             0.00635  6
3336.9608 39476.924 2.5  9518.152 2.5 0.00380 18             0.00316  8
3388.7514 39476.924 2.5  9975.999 1.5 0.04700  4             0.05611  4
3394.3666 39476.924 2.5 10024.801 2.5                        0.00338  7
3723.6022 39476.924 2.5 12628.845 1.5 0.00310 16             0.00336  7
3741.6383 39476.924 2.5 12758.260 2.5 0.41500  4             0.41177  2
4374.8165 39476.924 2.5 16625.244 1.5 0.00860  7             0.00952  5
6998.9298 39476.924 2.5 25192.965 2.5                        0.00734 13
2858.4103 39602.865 1.5  4628.657 2.5 0.01570  7             0.01513  5
3236.1189 39602.865 1.5  8710.567 1.5 0.26810  3             0.27842  1
3239.6608 39602.865 1.5  8744.341 2.5 0.45390  3             0.43486  1
3306.0226 39602.865 1.5  9363.743 0.5                        0.00543 10
3309.5315 39602.865 1.5  9395.802 1.5 0.01700  6             0.01387 10
3362.6435 39602.865 1.5  9872.899 0.5 0.00900 11             0.00761  3
3369.2028 39602.865 1.5  9930.777 1.5 0.02140  4             0.02490  6
3374.3458 39602.865 1.5  9975.999 1.5 0.05550  3             0.05722  2
3379.9134 39602.865 1.5 10024.801 2.5 0.00960  6             0.01445  4
3706.2165 39602.865 1.5 12628.845 1.5 0.12710  4             0.11628  4
3724.0841 39602.865 1.5 12758.260 2.5 0.00800 11             0.00624  6
4330.2378 39602.865 1.5 16515.936 0.5 0.00750  8             0.00921  9
4350.8378 39602.865 1.5 16625.244 1.5 0.00730  8             0.00796  9
6827.9362 39602.865 1.5 24961.191 1.5                        0.00163 17
3228.6046 39674.762 0.5  8710.567 1.5 0.74500  4             0.79165  0
3301.6727 39674.762 0.5  9395.802 1.5 0.01250 10             0.01497  4
3352.0693 39674.762 0.5  9851.014 0.5 0.06090  4             0.06216  4
3366.1766 39674.762 0.5  9975.999 1.5 0.11960  4             0.10725  3
4316.7942 39674.762 0.5 16515.936 0.5 0.01900  8             0.01706  8
4337.2662 39674.762 0.5 16625.244 1.5                        0.00391 14
2832.1755 39926.819 2.5  4628.657 2.5 0.07960  3             0.07677  4
2853.9307 39926.819 2.5  4897.718 3.5 0.01460  6             0.01491  4
3202.5341 39926.819 2.5  8710.567 1.5 0.49600  3             0.49719  1
3206.0028 39926.819 2.5  8744.341 2.5 0.00390 15             0.00477  6
3232.2752 39926.819 2.5  8997.787 3.5 0.25160  3             0.25016  2
3274.4139 39926.819 2.5  9395.802 1.5 0.00500 32             0.00464  4
3337.8469 39926.819 2.5  9975.999 1.5 0.02100  4             0.02169  4
3662.2324 39926.819 2.5 12628.845 1.5 0.09570  4             0.09224  4
3679.6775 39926.819 2.5 12758.260 2.5 0.01130  6             0.00905  5
4053.8210 39926.819 2.5 15265.700 3.5 0.01970  7             0.02224  7
5268.6082 39926.819 2.5 20951.755 2.5                        0.00386 13
6680.1337 39926.819 2.5 24961.191 1.5                        0.00126 17
3192.2684 40027.200 1.5  8710.567 1.5 0.00790  9             0.00753  7
3195.7150 40027.200 1.5  8744.341 2.5 0.02420  4             0.02370  3
