3004.3205 41751.931 od 0.5  8476.234 ev 1.5  12.9     1.8    -1.46
3043.1192 32988.845 od 3.5   137.383 ev 2.5  20.1     1.1    -0.65
3043.5491 32846.822 od 2.5     0.000 ev 1.5  22.1     1.2    -0.73
3044.9325 33155.331 od 4.5   323.432 ev 3.5  12.8     0.8    -0.75
3050.8788 32767.911 od 1.5     0.000 ev 1.5  22.2     1.3    -0.91
3053.6542 32738.130 od 1.5     0.000 ev 1.5 137.      7.     -0.12
3056.3328 32846.822 od 2.5   137.383 ev 2.5 133.      7.     +0.05
3060.4522 32988.845 od 3.5   323.432 ev 3.5 146.      8.     +0.21
3063.7243 32767.911 od 1.5   137.383 ev 2.5   5.0     0.3    -1.55
3066.3699 33155.331 od 4.5   552.955 ev 4.5 184.     10.     +0.42
3066.5231 32738.130 od 1.5   137.383 ev 2.5  36.8     2.1    -0.68
3069.6461 32891.013 od 3.5   323.432 ev 3.5  11.6     0.8    -0.88
3073.8172 32846.822 od 2.5   323.432 ev 3.5  35.0     1.9    -0.53
3075.2654 47611.858 od 4.5 15103.784 ev 4.5  98.      8.     +0.14
3075.9326 42138.062 od 2.5  9637.039 ev 1.5  18.6     1.6    -0.80
3082.0064 47701.807 od 5.5 15264.832 ev 5.5  81.      6.     +0.14
3082.1095 32988.845 od 3.5   552.955 ev 4.5  20.5     1.2    -0.63
3087.0637 41928.473 od 0.5  9544.635 ev 0.5  68.      4.     -0.71
3088.1094 42009.912 od 2.5  9637.039 ev 1.5  47.      3.     -0.39
3091.4341 32891.013 od 3.5   552.955 ev 4.5   2.26    0.16   -1.59
3093.7898 42138.062 od 2.5  9824.626 ev 2.5  36.3     2.8    -0.50
3095.8979 41928.473 od 0.5  9637.039 ev 1.5  15.9     1.2    -1.34
3103.9859 41751.931 od 0.5  9544.635 ev 0.5  13.3     2.0    -1.42
3106.1086 42009.912 od 2.5  9824.626 ev 2.5   3.4     0.5    -1.53
3112.9173 41751.931 od 0.5  9637.039 ev 1.5  30.      4.     -1.07
3183.4090 31541.167 od 3.5   137.383 ev 2.5 252.     15.     +0.49
3183.9601 31721.780 od 4.5   323.432 ev 3.5 280.     17.     +0.63
3184.0135 31397.822 od 2.5     0.000 ev 1.5 252.     15.     +0.36
3185.3980 31937.131 od 5.5   552.955 ev 4.5 293.     17.     +0.73
3198.0071 31397.822 od 2.5   137.383 ev 2.5  36.9     2.2    -0.47
3202.3819 31541.167 od 3.5   323.432 ev 3.5  40.4     2.4    -0.30
3205.5745 42079.165 od 4.5 10892.520 ev 3.5 187.     10.     +0.46
3207.4072 31721.780 od 4.5   552.955 ev 4.5  21.8     1.3    -0.47
3211.5745 42020.903 od 3.5 10892.520 ev 3.5   1.82    0.21   -1.65
3212.4300 42220.689 od 5.5 11100.596 ev 4.5 186.     10.     +0.54
