transition,T_e,n_e,gamma_W,gamma_d
382.0000,100000,1.000e+17,0.00295,0.000385
382.0000,150000,1.000e+17,0.00373,0.000543
382.0000,200000,1.000e+17,0.00433,0.000665
382.0000,300000,1.000e+17,0.00508,0.000855
382.0000,500000,1.000e+17,0.00561,0.00108
382.0000,800000,1.000e+17,0.00607,0.00129
44.7800,100000,1.000e+17,0.000328,0.000294
44.7800,150000,1.000e+17,0.000379,0.000327
44.7800,200000,1.000e+17,0.000419,0.000353
44.7800,300000,1.000e+17,0.000463,0.000391
44.7800,500000,1.000e+17,0.000528,0.000448
44.7800,800000,1.000e+17,0.000582,0.000487
31.8400,100000,1.000e+17,0.000586,0.000518
31.8400,150000,1.000e+17,0.000654,0.000579
31.8400,200000,1.000e+17,0.000724,0.000625
31.8400,300000,1.000e+17,0.000799,0.000668
31.8400,500000,1.000e+17,0.000921,0.000745
31.8400,800000,1.000e+17,0.00097,0.000852
27.5400,100000,1.000e+17,0.00112,0.000973
27.5400,150000,1.000e+17,0.00127,0.0011
27.5400,200000,1.000e+17,0.00137,0.00116
27.5400,300000,1.000e+17,0.00149,0.00123
27.5400,500000,1.000e+17,0.0017,0.00139
27.5400,800000,1.000e+17,0.00166,0.00145
117.2100,100000,1.000e+17,0.00407,0.00417
117.2100,150000,1.000e+17,0.00475,0.00462
117.2100,200000,1.000e+17,0.00517,0.005
117.2100,300000,1.000e+17,0.00606,0.00558
117.2100,500000,1.000e+17,0.00671,0.00609
117.2100,800000,1.000e+17,0.00758,0.00677
73.1500,100000,1.000e+17,0.00486,0.00489
73.1500,150000,1.000e+17,0.00558,0.0054
73.1500,200000,1.000e+17,0.00615,0.00578
73.1500,300000,1.000e+17,0.00698,0.00633
73.1500,500000,1.000e+17,0.0074,0.00667
73.1500,800000,1.000e+17,0.00867,0.00745
936.2900,100000,1.000e+17,0.0999,0.0522
936.2900,150000,1.000e+17,0.115,0.0627
936.2900,200000,1.000e+17,0.123,0.0677
936.2900,300000,1.000e+17,0.135,0.0755
936.2900,500000,1.000e+17,0.151,0.0869
936.2900,800000,1.000e+17,0.163,0.0979
98.6300,100000,1.000e+17,0.00527,0.00458
98.6300,150000,1.000e+17,0.00596,0.00506
98.6300,200000,1.000e+17,0.00642,0.00541
98.6300,300000,1.000e+17,0.0072,0.00599
98.6300,500000,1.000e+17,0.00783,0.00666
98.6300,800000,1.000e+17,0.00829,0.00722
66.4700,100000,1.000e+17,0.00644,0.00556
66.4700,150000,1.000e+17,0.00716,0.00623
66.4700,200000,1.000e+17,0.00791,0.00665
66.4700,300000,1.000e+17,0.00861,0.00703
66.4700,500000,1.000e+17,0.00971,0.008
66.4700,800000,1.000e+17,0.00977,0.00839
217.3900,100000,1.000e+17,0.0337,0.0314
217.3900,150000,1.000e+17,0.0378,0.0349
217.3900,200000,1.000e+17,0.0419,0.0368
217.3900,300000,1.000e+17,0.0482,0.041
217.3900,500000,1.000e+17,0.052,0.0457
217.3900,800000,1.000e+17,0.0592,0.048
183.6900,100000,1.000e+17,0.0453,0.0382
183.6900,150000,1.000e+17,0.0503,0.0418
183.6900,200000,1.000e+17,0.0531,0.0443
183.6900,300000,1.000e+17,0.0575,0.0487
183.6900,500000,1.000e+17,0.0622,0.0552
183.6900,800000,1.000e+17,0.0702,0.0574
