transition,T_e,n_e,gamma_W,gamma_d
208.0300,100000,1.000e+17,0.0116,0.00382
208.0300,150000,1.000e+17,0.0132,0.00468
208.0300,300000,1.000e+17,0.0151,0.00587
208.0300,500000,1.000e+17,0.0165,0.00674
82.8500,20000,1.000e+17,0.00238,0.00172
82.8500,50000,1.000e+17,0.00457,0.00328
82.8500,100000,1.000e+17,0.00603,0.00432
82.8500,150000,1.000e+17,0.00675,0.00493
82.8500,300000,1.000e+17,0.00802,0.00586
82.8500,500000,1.000e+17,0.00885,0.00649
123.0500,20000,1.000e+17,0.000895,0.00177
123.0500,50000,1.000e+17,0.00289,0.00364
123.0500,100000,1.000e+17,0.00488,0.0052
123.0500,150000,1.000e+17,0.00587,0.00584
123.0500,300000,1.000e+17,0.00749,0.00702
123.0500,500000,1.000e+17,0.00891,0.00799
64.4200,20000,1.000e+17,0.00402,0.00235
64.4200,50000,1.000e+17,0.00655,0.00413
64.4200,100000,1.000e+17,0.00785,0.00522
64.4200,150000,1.000e+17,0.0087,0.00592
64.4200,300000,1.000e+17,0.00996,0.00695
64.4200,500000,1.000e+17,0.0109,0.00784
73.6100,20000,1.000e+17,0.0018,0.00278
73.6100,50000,1.000e+17,0.00426,0.00494
73.6100,100000,1.000e+17,0.00608,0.00624
73.6100,150000,1.000e+17,0.00703,0.00709
73.6100,300000,1.000e+17,0.00892,0.0083
73.6100,500000,1.000e+17,0.0102,0.00915
448.3600,20000,1.000e+17,0.101,0.0459
448.3600,50000,1.000e+17,0.174,0.0882
448.3600,100000,1.000e+17,0.213,0.117
448.3600,150000,1.000e+17,0.234,0.134
448.3600,300000,1.000e+17,0.27,0.16
448.3600,500000,1.000e+17,0.292,0.178
175.9500,20000,1.000e+17,0.0333,0.017
175.9500,50000,1.000e+17,0.0525,0.0299
175.9500,100000,1.000e+17,0.0623,0.0379
175.9500,150000,1.000e+17,0.0686,0.043
175.9500,300000,1.000e+17,0.0779,0.0509
175.9500,500000,1.000e+17,0.0815,0.0557
266.9500,20000,1.000e+17,0.0312,0.0353
266.9500,50000,1.000e+17,0.0645,0.0628
266.9500,100000,1.000e+17,0.0866,0.0793
266.9500,150000,1.000e+17,0.099,0.0902
266.9500,300000,1.000e+17,0.124,0.106
266.9500,500000,1.000e+17,0.137,0.117
583.9700,20000,1.000e+17,0.081,-0.0304
583.9700,50000,1.000e+17,0.154,-0.0658
583.9700,100000,1.000e+17,0.204,-0.094
583.9700,150000,1.000e+17,0.224,-0.107
583.9700,300000,1.000e+17,0.255,-0.129
583.9700,500000,1.000e+17,0.279,-0.147
