transition,T_e,n_e,gamma_W,gamma_d
118.7800,50000,1.000e+17,0.00455,
118.7800,100000,1.000e+17,0.00322,
118.7800,200000,1.000e+17,0.00233,
118.7800,400000,1.000e+17,0.00186,
118.7800,800000,1.000e+17,0.00166,
13.0900,50000,1.000e+17,3.25e-05,
13.0900,100000,1.000e+17,2.29e-05,
13.0900,200000,1.000e+17,1.7e-05,
13.0900,400000,1.000e+17,1.39e-05,
13.0900,800000,1.000e+17,1.19e-05,
