transition,T_e,n_e,gamma_W,gamma_d
380.0900,30000,1.000e+17,0.0879,-0.0184
380.0900,40000,1.000e+17,0.0768,-0.0165
380.0900,50000,1.000e+17,0.0701,-0.0154
376.0400,5000,1.000e+17,0.223,-0.0366
376.0400,10000,1.000e+17,0.155,-0.0262
376.0400,20000,1.000e+17,0.107,-0.0191
376.0400,30000,1.000e+17,0.0869,-0.0159
376.0400,40000,1.000e+17,0.0759,-0.0143
376.0400,50000,1.000e+17,0.0694,-0.0134
337.3200,5000,1.000e+17,0.192,-0.0409
337.3200,10000,1.000e+17,0.133,-0.0293
337.3200,20000,1.000e+17,0.0923,-0.0212
337.3200,30000,1.000e+17,0.075,-0.0177
337.3200,40000,1.000e+17,0.0655,-0.0157
337.3200,50000,1.000e+17,0.0599,-0.0145
335.0000,5000,1.000e+17,0.19,-0.0397
335.0000,10000,1.000e+17,0.132,-0.0284
335.0000,20000,1.000e+17,0.0915,-0.0206
335.0000,30000,1.000e+17,0.0744,-0.0171
335.0000,40000,1.000e+17,0.065,-0.0152
335.0000,50000,1.000e+17,0.0594,-0.0141
324.2900,5000,1.000e+17,0.165,-0.0328
324.2900,10000,1.000e+17,0.115,-0.0234
324.2900,20000,1.000e+17,0.0794,-0.0169
324.2900,30000,1.000e+17,0.0644,-0.0141
324.2900,40000,1.000e+17,0.0561,-0.0124
324.2900,50000,1.000e+17,0.051,-0.0114
323.0100,5000,1.000e+17,0.164,-0.0325
323.0100,10000,1.000e+17,0.114,-0.0232
323.0100,20000,1.000e+17,0.079,-0.0167
323.0100,30000,1.000e+17,0.064,-0.0139
323.0100,40000,1.000e+17,0.0558,-0.0123
323.0100,50000,1.000e+17,0.0507,-0.0113
338.4700,5000,1.000e+17,0.171,-0.0389
338.4700,10000,1.000e+17,0.119,-0.0278
338.4700,20000,1.000e+17,0.0822,-0.0201
338.4700,30000,1.000e+17,0.0666,-0.0169
338.4700,40000,1.000e+17,0.058,-0.0149
338.4700,50000,1.000e+17,0.0528,-0.0138
325.2900,5000,1.000e+17,0.166,-0.0332
325.2900,10000,1.000e+17,0.116,-0.0237
325.2900,20000,1.000e+17,0.08,-0.0171
325.2900,30000,1.000e+17,0.0648,-0.0143
325.2900,40000,1.000e+17,0.0565,-0.0126
325.2900,50000,1.000e+17,0.0514,-0.0116
324.0000,5000,1.000e+17,0.165,-0.0329
324.0000,10000,1.000e+17,0.115,-0.0235
324.0000,20000,1.000e+17,0.0796,-0.0169
324.0000,30000,1.000e+17,0.0645,-0.0141
324.0000,40000,1.000e+17,0.0562,-0.0124
324.0000,50000,1.000e+17,0.0511,-0.0114
322.3800,5000,1.000e+17,0.164,-0.0324
322.3800,10000,1.000e+17,0.114,-0.0231
322.3800,20000,1.000e+17,0.079,-0.0167
322.3800,30000,1.000e+17,0.0641,-0.0139
322.3800,40000,1.000e+17,0.0558,-0.0122
322.3800,50000,1.000e+17,0.0507,-0.0113
339.5600,5000,1.000e+17,0.176,-0.0386
339.5600,10000,1.000e+17,0.122,-0.0276
339.5600,20000,1.000e+17,0.0845,-0.02
339.5600,30000,1.000e+17,0.0685,-0.0167
339.5600,40000,1.000e+17,0.0596,-0.0148
339.5600,50000,1.000e+17,0.0542,-0.0137
337.3800,5000,1.000e+17,0.168,-0.0372
337.3800,10000,1.000e+17,0.117,-0.0266
337.3800,20000,1.000e+17,0.0807,-0.0193
337.3800,30000,1.000e+17,0.0654,-0.0161
337.3800,40000,1.000e+17,0.0569,-0.0143
337.3800,50000,1.000e+17,0.0518,-0.0132
325.3900,5000,1.000e+17,0.167,-0.0335
325.3900,10000,1.000e+17,0.116,-0.0239
325.3900,20000,1.000e+17,0.0804,-0.0173
325.3900,30000,1.000e+17,0.0652,-0.0144
325.3900,40000,1.000e+17,0.0567,-0.0127
325.3900,50000,1.000e+17,0.0516,-0.0117
323.7500,5000,1.000e+17,0.166,-0.033
323.7500,10000,1.000e+17,0.115,-0.0236
323.7500,20000,1.000e+17,0.0798,-0.017
323.7500,30000,1.000e+17,0.0647,-0.0142
323.7500,40000,1.000e+17,0.0564,-0.0125
323.7500,50000,1.000e+17,0.0513,-0.0115
321.8000,5000,1.000e+17,0.164,-0.0324
321.8000,10000,1.000e+17,0.114,-0.0231
321.8000,20000,1.000e+17,0.0792,-0.0167
321.8000,30000,1.000e+17,0.0642,-0.0139
321.8000,40000,1.000e+17,0.0559,-0.0122
321.8000,50000,1.000e+17,0.0509,-0.0112
341.0800,5000,1.000e+17,0.177,-0.0393
341.0800,10000,1.000e+17,0.123,-0.0281
341.0800,20000,1.000e+17,0.0854,-0.0204
341.0800,30000,1.000e+17,0.0692,-0.0171
341.0800,40000,1.000e+17,0.0603,-0.0151
341.0800,50000,1.000e+17,0.0548,-0.014
338.8800,5000,1.000e+17,0.17,-0.0379
338.8800,10000,1.000e+17,0.118,-0.0271
338.8800,20000,1.000e+17,0.0816,-0.0196
338.8800,30000,1.000e+17,0.0661,-0.0164
338.8800,40000,1.000e+17,0.0575,-0.0145
338.8800,50000,1.000e+17,0.0523,-0.0135
336.2200,5000,1.000e+17,0.168,-0.0371
336.2200,10000,1.000e+17,0.117,-0.0266
336.2200,20000,1.000e+17,0.0806,-0.0192
336.2200,30000,1.000e+17,0.0653,-0.0161
336.2200,40000,1.000e+17,0.0569,-0.0142
336.2200,50000,1.000e+17,0.0517,-0.0132
325.5200,5000,1.000e+17,0.168,-0.0337
325.5200,10000,1.000e+17,0.117,-0.0241
325.5200,20000,1.000e+17,0.0809,-0.0174
325.5200,30000,1.000e+17,0.0655,-0.0145
325.5200,40000,1.000e+17,0.0571,-0.0127
325.5200,50000,1.000e+17,0.0519,-0.0117
323.5500,5000,1.000e+17,0.17,-0.0337
323.5500,10000,1.000e+17,0.118,-0.0241
323.5500,20000,1.000e+17,0.0817,-0.0174
323.5500,30000,1.000e+17,0.0662,-0.0145
323.5500,40000,1.000e+17,0.0577,-0.0127
323.5500,50000,1.000e+17,0.0525,-0.0117
335.0400,5000,1.000e+17,0.167,-0.0381
335.0400,10000,1.000e+17,0.116,-0.0272
335.0400,20000,1.000e+17,0.0805,-0.0197
335.0400,30000,1.000e+17,0.0652,-0.0165
335.0400,40000,1.000e+17,0.0568,-0.0146
335.0400,50000,1.000e+17,0.0517,-0.0135
340.8200,5000,1.000e+17,0.172,-0.0387
340.8200,10000,1.000e+17,0.12,-0.0277
340.8200,20000,1.000e+17,0.0827,-0.0201
340.8200,30000,1.000e+17,0.067,-0.0168
340.8200,40000,1.000e+17,0.0583,-0.0149
340.8200,50000,1.000e+17,0.053,-0.0138
338.1300,5000,1.000e+17,0.17,-0.0379
338.1300,10000,1.000e+17,0.118,-0.0271
338.1300,20000,1.000e+17,0.0817,-0.0197
338.1300,30000,1.000e+17,0.0662,-0.0164
338.1300,40000,1.000e+17,0.0576,-0.0145
338.1300,50000,1.000e+17,0.0524,-0.0135
