transition,T_e,n_e,gamma_W,gamma_d
31.1400,500000,1.000e+17,0.00213,0.00162
31.1400,1000000,1.000e+17,0.00248,0.00189
31.1400,2000000,1.000e+17,0.00278,0.00211
31.1400,3000000,1.000e+17,0.003,0.00231
31.1400,5000000,1.000e+17,0.00311,0.00245
32.8500,200000,1.000e+17,0.00135,0.00146
32.8500,500000,1.000e+17,0.00188,0.00187
32.8500,1000000,1.000e+17,0.00237,0.00217
32.8500,2000000,1.000e+17,0.00271,0.00246
32.8500,3000000,1.000e+17,0.00295,0.00266
32.8500,5000000,1.000e+17,0.00307,0.00285
429.8300,200000,1.000e+17,0.0963,0.0431
429.8300,500000,1.000e+17,0.122,0.0606
429.8300,1000000,1.000e+17,0.141,0.0732
429.8300,2000000,1.000e+17,0.155,0.0851
429.8300,3000000,1.000e+17,0.164,0.0926
429.8300,5000000,1.000e+17,0.173,0.1
93.0400,200000,1.000e+17,0.00825,0.00555
93.0400,500000,1.000e+17,0.0104,0.00714
93.0400,1000000,1.000e+17,0.0122,0.00845
93.0400,2000000,1.000e+17,0.0134,0.00959
93.0400,3000000,1.000e+17,0.0145,0.0103
93.0400,5000000,1.000e+17,0.0159,0.0115
121.7600,200000,1.000e+17,0.00928,0.00945
121.7600,500000,1.000e+17,0.0132,0.0122
121.7600,1000000,1.000e+17,0.0163,0.0144
121.7600,2000000,1.000e+17,0.0188,0.0164
121.7600,3000000,1.000e+17,0.0211,0.0176
121.7600,5000000,1.000e+17,0.023,0.0196
61.7300,200000,1.000e+17,0.00668,0.00487
61.7300,500000,1.000e+17,0.0085,0.00629
61.7300,1000000,1.000e+17,0.00987,0.00732
61.7300,2000000,1.000e+17,0.011,0.00822
61.7300,3000000,1.000e+17,0.0116,0.00882
61.7300,5000000,1.000e+17,0.0122,0.00944
68.8300,200000,1.000e+17,0.00601,0.00631
68.8300,500000,1.000e+17,0.00838,0.00807
68.8300,1000000,1.000e+17,0.0105,0.00942
68.8300,2000000,1.000e+17,0.012,0.0106
68.8300,3000000,1.000e+17,0.013,0.0115
68.8300,5000000,1.000e+17,0.0135,0.0124
