transition,T_e,n_e,gamma_W,gamma_d
376.6000,20000,1.000e+17,0.0426,-0.0101
376.6000,50000,1.000e+17,0.0565,-0.0167
376.6000,80000,1.000e+17,0.0614,-0.0193
376.6000,100000,1.000e+17,0.064,-0.0205
376.6000,150000,1.000e+17,0.0675,-0.023
376.6000,200000,1.000e+17,0.0694,-0.0248
179.6600,20000,1.000e+17,0.0295,0.000488
179.6600,50000,1.000e+17,0.0349,0.000971
179.6600,80000,1.000e+17,0.0373,0.00122
179.6600,100000,1.000e+17,0.0381,0.00135
179.6600,150000,1.000e+17,0.0391,0.00151
179.6600,200000,1.000e+17,0.0395,0.00164
267.5200,20000,1.000e+17,0.0377,0.0315
267.5200,50000,1.000e+17,0.0533,0.0448
267.5200,80000,1.000e+17,0.0618,0.0518
267.5200,100000,1.000e+17,0.0653,0.054
267.5200,150000,1.000e+17,0.0741,0.06
267.5200,200000,1.000e+17,0.0748,0.0628
167.2600,20000,1.000e+17,0.0426,0.0294
167.2600,50000,1.000e+17,0.055,0.0435
167.2600,80000,1.000e+17,0.0615,0.0497
167.2600,100000,1.000e+17,0.0639,0.0525
167.2600,150000,1.000e+17,0.0709,0.0573
167.2600,200000,1.000e+17,0.0719,0.0623
316.0300,20000,1.000e+17,0.0115,0.0096
316.0300,50000,1.000e+17,0.0196,0.0154
316.0300,80000,1.000e+17,0.0227,0.0177
316.0300,100000,1.000e+17,0.024,0.0188
316.0300,150000,1.000e+17,0.0272,0.0209
316.0300,200000,1.000e+17,0.029,0.0224
136.7600,20000,1.000e+17,0.00981,0.00765
136.7600,50000,1.000e+17,0.0136,0.0109
136.7600,80000,1.000e+17,0.0156,0.0127
136.7600,100000,1.000e+17,0.0168,0.0135
136.7600,150000,1.000e+17,0.0185,0.0149
136.7600,200000,1.000e+17,0.0195,0.0154
212.5000,20000,1.000e+17,0.00628,0.00631
212.5000,50000,1.000e+17,0.011,0.00982
212.5000,80000,1.000e+17,0.013,0.0113
212.5000,100000,1.000e+17,0.0139,0.012
212.5000,150000,1.000e+17,0.0157,0.0132
212.5000,200000,1.000e+17,0.0169,0.0145
104.6700,20000,1.000e+17,0.0166,0.0113
104.6700,50000,1.000e+17,0.0214,0.0166
104.6700,80000,1.000e+17,0.0245,0.0193
104.6700,100000,1.000e+17,0.0251,0.0202
104.6700,150000,1.000e+17,0.0279,0.0222
104.6700,200000,1.000e+17,0.0275,0.0238
123.0000,20000,1.000e+17,0.00595,0.0065
123.0000,50000,1.000e+17,0.00948,0.00925
123.0000,80000,1.000e+17,0.0113,0.0107
123.0000,100000,1.000e+17,0.0122,0.0112
123.0000,150000,1.000e+17,0.0137,0.0125
123.0000,200000,1.000e+17,0.0142,0.0129
409.7900,20000,1.000e+17,0.0157,-0.0039
409.7900,50000,1.000e+17,0.025,-0.00719
409.7900,80000,1.000e+17,0.0277,-0.00913
409.7900,100000,1.000e+17,0.029,-0.00987
409.7900,150000,1.000e+17,0.0312,-0.011
409.7900,200000,1.000e+17,0.0328,-0.0118
121.1000,20000,1.000e+17,0.00561,0.000201
121.1000,50000,1.000e+17,0.0071,0.000407
121.1000,80000,1.000e+17,0.00767,0.000514
121.1000,100000,1.000e+17,0.00792,0.000567
121.1000,150000,1.000e+17,0.00832,0.000639
121.1000,200000,1.000e+17,0.00848,0.000694
89.5300,20000,1.000e+17,0.00814,0.000721
89.5300,50000,1.000e+17,0.00968,0.00117
89.5300,80000,1.000e+17,0.0103,0.00135
89.5300,100000,1.000e+17,0.0105,0.00142
89.5300,150000,1.000e+17,0.0108,0.00158
89.5300,200000,1.000e+17,0.0109,0.00171
705.5200,20000,1.000e+17,0.43,-0.18
705.5200,50000,1.000e+17,0.526,-0.257
705.5200,80000,1.000e+17,0.572,-0.297
705.5200,100000,1.000e+17,0.59,-0.314
705.5200,150000,1.000e+17,0.61,-0.342
705.5200,200000,1.000e+17,0.65,-0.367
495.0100,20000,1.000e+17,0.391,-0.298
495.0100,50000,1.000e+17,0.522,-0.444
495.0100,80000,1.000e+17,0.611,-0.518
495.0100,100000,1.000e+17,0.636,-0.533
495.0100,150000,1.000e+17,0.728,-0.584
495.0100,200000,1.000e+17,0.758,-0.625
668.9800,20000,1.000e+17,0.233,0.178
668.9800,50000,1.000e+17,0.324,0.253
668.9800,80000,1.000e+17,0.364,0.294
668.9800,100000,1.000e+17,0.395,0.312
668.9800,150000,1.000e+17,0.425,0.346
668.9800,200000,1.000e+17,0.449,0.354
267.6600,20000,1.000e+17,0.104,0.0735
267.6600,50000,1.000e+17,0.135,0.107
267.6600,80000,1.000e+17,0.155,0.125
267.6600,100000,1.000e+17,0.159,0.131
267.6600,150000,1.000e+17,0.176,0.145
267.6600,200000,1.000e+17,0.173,0.154
432.3500,20000,1.000e+17,0.103,0.0779
432.3500,50000,1.000e+17,0.141,0.111
432.3500,80000,1.000e+17,0.162,0.13
432.3500,100000,1.000e+17,0.174,0.136
432.3500,150000,1.000e+17,0.189,0.149
432.3500,200000,1.000e+17,0.2,0.155
897.7400,20000,1.000e+17,0.316,-0.097
897.7400,50000,1.000e+17,0.405,-0.153
897.7400,80000,1.000e+17,0.443,-0.176
897.7400,100000,1.000e+17,0.459,-0.187
897.7400,150000,1.000e+17,0.491,-0.208
897.7400,200000,1.000e+17,0.495,-0.22
248.3700,20000,1.000e+17,0.0626,-0.00352
248.3700,50000,1.000e+17,0.0744,-0.00597
248.3700,80000,1.000e+17,0.0795,-0.00697
248.3700,100000,1.000e+17,0.0808,-0.00748
248.3700,150000,1.000e+17,0.0828,-0.00826
248.3700,200000,1.000e+17,0.0839,-0.00888
