transition,T_e,n_e,gamma_W,gamma_d
461.0900,50000,1.000e+17,0.0123,0.00722
461.0900,100000,1.000e+17,0.0277,0.0149
461.0900,150000,1.000e+17,0.0394,0.0208
461.0900,200000,1.000e+17,0.047,0.0254
461.0900,300000,1.000e+17,0.059,0.0309
