transition,T_e,n_e,gamma_W,gamma_d
484.2600,250000,1.000e+17,0.359,
484.2600,500000,1.000e+17,0.329,
534.0000,30000,1.000e+17,0.681,
534.0000,50000,1.000e+17,0.554,
534.0000,100000,1.000e+17,0.464,
534.0000,250000,1.000e+17,0.421,
534.0000,500000,1.000e+17,0.387,
515.4400,30000,1.000e+17,0.674,
515.4400,50000,1.000e+17,0.547,
515.4400,100000,1.000e+17,0.457,
515.4400,250000,1.000e+17,0.414,
515.4400,500000,1.000e+17,0.379,
487.5000,30000,1.000e+17,0.533,
487.5000,50000,1.000e+17,0.45,
487.5000,100000,1.000e+17,0.377,
487.5000,250000,1.000e+17,0.344,
487.5000,500000,1.000e+17,0.316,
