transition,T_e,n_e,gamma_W,gamma_d
522.6200,2500,1.000e+17,2.217,
522.6200,5000,1.000e+17,1.567,
522.6200,10000,1.000e+17,1.108,
522.6200,20000,1.000e+17,0.784,
522.6200,30000,1.000e+17,0.64,
522.6200,50000,1.000e+17,0.514,
