transition,T_e,n_e,gamma_W,gamma_d
466.4800,150000,1.000e+17,1.37,
466.4800,200000,1.000e+17,1.32,
488.8200,10000,1.000e+17,2.15,
488.8200,20000,1.000e+17,1.54,
488.8200,50000,1.000e+17,1.16,
488.8200,100000,1.000e+17,1.1,
488.8200,150000,1.000e+17,1.07,
488.8200,200000,1.000e+17,1.03,
454.1400,10000,1.000e+17,1.76,
454.1400,20000,1.000e+17,1.26,
454.1400,50000,1.000e+17,0.97,
454.1400,100000,1.000e+17,0.93,
454.1400,150000,1.000e+17,0.898,
454.1400,200000,1.000e+17,0.872,
493.4100,10000,1.000e+17,2.23,
493.4100,20000,1.000e+17,1.6,
493.4100,50000,1.000e+17,1.2,
493.4100,100000,1.000e+17,1.14,
493.4100,150000,1.000e+17,1.11,
493.4100,200000,1.000e+17,1.08,
458.0900,10000,1.000e+17,1.82,
458.0900,20000,1.000e+17,1.31,
458.0900,50000,1.000e+17,1.0,
458.0900,100000,1.000e+17,0.961,
458.0900,150000,1.000e+17,0.93,
458.0900,200000,1.000e+17,0.905,
455.1100,10000,1.000e+17,1.96,
455.1100,20000,1.000e+17,1.41,
455.1100,50000,1.000e+17,1.08,
455.1100,100000,1.000e+17,1.04,
455.1100,150000,1.000e+17,1.0,
455.1100,200000,1.000e+17,0.973,
493.2100,10000,1.000e+17,2.2,
493.2100,20000,1.000e+17,1.57,
493.2100,50000,1.000e+17,1.18,
493.2100,100000,1.000e+17,1.12,
493.2100,150000,1.000e+17,1.09,
493.2100,200000,1.000e+17,1.06,
457.9200,10000,1.000e+17,1.79,
457.9200,20000,1.000e+17,1.29,
457.9200,50000,1.000e+17,0.986,
457.9200,100000,1.000e+17,0.945,
457.9200,150000,1.000e+17,0.916,
457.9200,200000,1.000e+17,0.891,
494.5400,10000,1.000e+17,1.57,
494.5400,20000,1.000e+17,1.12,
494.5400,50000,1.000e+17,0.847,
494.5400,100000,1.000e+17,0.81,
494.5400,150000,1.000e+17,0.799,
494.5400,200000,1.000e+17,0.78,
497.6200,10000,1.000e+17,2.14,
497.6200,20000,1.000e+17,1.53,
497.6200,50000,1.000e+17,1.15,
497.6200,100000,1.000e+17,1.1,
497.6200,150000,1.000e+17,1.07,
497.6200,200000,1.000e+17,1.04,
461.7200,10000,1.000e+17,1.73,
461.7200,20000,1.000e+17,1.24,
461.7200,50000,1.000e+17,0.959,
461.7200,100000,1.000e+17,0.925,
461.7200,150000,1.000e+17,0.897,
461.7200,200000,1.000e+17,0.873,
458.6900,10000,1.000e+17,1.88,
458.6900,20000,1.000e+17,1.35,
458.6900,50000,1.000e+17,1.04,
458.6900,100000,1.000e+17,1.0,
458.6900,150000,1.000e+17,0.97,
458.6900,200000,1.000e+17,0.943,
498.9700,10000,1.000e+17,1.49,
498.9700,20000,1.000e+17,1.07,
498.9700,50000,1.000e+17,0.812,
498.9700,100000,1.000e+17,0.783,
498.9700,150000,1.000e+17,0.774,
498.9700,200000,1.000e+17,0.756,
495.1500,10000,1.000e+17,1.85,
495.1500,20000,1.000e+17,1.32,
495.1500,50000,1.000e+17,1.0,
495.1500,100000,1.000e+17,0.958,
495.1500,150000,1.000e+17,0.941,
495.1500,200000,1.000e+17,0.914,
505.1400,10000,1.000e+17,2.21,
505.1400,20000,1.000e+17,1.58,
505.1400,50000,1.000e+17,1.19,
505.1400,100000,1.000e+17,1.13,
505.1400,150000,1.000e+17,1.11,
505.1400,200000,1.000e+17,1.08,
468.1900,10000,1.000e+17,1.78,
468.1900,20000,1.000e+17,1.28,
468.1900,50000,1.000e+17,0.989,
468.1900,100000,1.000e+17,0.954,
468.1900,150000,1.000e+17,0.924,
468.1900,200000,1.000e+17,0.9,
465.0800,10000,1.000e+17,1.93,
465.0800,20000,1.000e+17,1.39,
465.0800,50000,1.000e+17,1.07,
465.0800,100000,1.000e+17,1.03,
465.0800,150000,1.000e+17,1.0,
465.0800,200000,1.000e+17,0.972,
506.5400,10000,1.000e+17,1.55,
506.5400,20000,1.000e+17,1.1,
506.5400,50000,1.000e+17,0.84,
506.5400,100000,1.000e+17,0.81,
506.5400,150000,1.000e+17,0.8,
506.5400,200000,1.000e+17,0.782,
502.5900,10000,1.000e+17,1.92,
502.5900,20000,1.000e+17,1.37,
502.5900,50000,1.000e+17,1.04,
502.5900,100000,1.000e+17,0.99,
502.5900,150000,1.000e+17,0.972,
502.5900,200000,1.000e+17,0.945,
497.2600,10000,1.000e+17,1.51,
497.2600,20000,1.000e+17,1.08,
497.2600,50000,1.000e+17,0.824,
497.2600,100000,1.000e+17,0.794,
497.2600,150000,1.000e+17,0.784,
497.2600,200000,1.000e+17,0.766,
528.0200,10000,1.000e+17,2.6,
528.0200,20000,1.000e+17,1.86,
528.0200,50000,1.000e+17,1.39,
528.0200,100000,1.000e+17,1.31,
528.0200,150000,1.000e+17,1.27,
528.0200,200000,1.000e+17,1.23,
790.2100,10000,1.000e+17,4.2,
790.2100,20000,1.000e+17,2.99,
790.2100,50000,1.000e+17,2.17,
790.2100,100000,1.000e+17,1.97,
790.2100,150000,1.000e+17,1.9,
790.2100,200000,1.000e+17,1.83,
662.3400,10000,1.000e+17,2.92,
662.3400,20000,1.000e+17,2.07,
662.3400,50000,1.000e+17,1.47,
662.3400,100000,1.000e+17,1.31,
662.3400,150000,1.000e+17,1.27,
662.3400,200000,1.000e+17,1.22,
673.6000,10000,1.000e+17,3.11,
673.6000,20000,1.000e+17,2.2,
673.6000,50000,1.000e+17,1.56,
673.6000,100000,1.000e+17,1.39,
673.6000,150000,1.000e+17,1.34,
673.6000,200000,1.000e+17,1.29,
731.8700,10000,1.000e+17,2.86,
731.8700,20000,1.000e+17,2.03,
731.8700,50000,1.000e+17,1.46,
731.8700,100000,1.000e+17,1.33,
731.8700,150000,1.000e+17,1.3,
731.8700,200000,1.000e+17,1.26,
721.9700,10000,1.000e+17,2.9,
721.9700,20000,1.000e+17,2.05,
721.9700,50000,1.000e+17,1.47,
721.9700,100000,1.000e+17,1.34,
721.9700,150000,1.000e+17,1.3,
721.9700,200000,1.000e+17,1.26,
712.6100,10000,1.000e+17,2.84,
712.6100,20000,1.000e+17,2.01,
712.6100,50000,1.000e+17,1.44,
712.6100,100000,1.000e+17,1.3,
712.6100,150000,1.000e+17,1.28,
712.6100,200000,1.000e+17,1.24,
650.6400,10000,1.000e+17,2.48,
650.6400,20000,1.000e+17,1.75,
650.6400,50000,1.000e+17,1.25,
650.6400,100000,1.000e+17,1.12,
650.6400,150000,1.000e+17,1.09,
650.6400,200000,1.000e+17,1.06,
737.3400,10000,1.000e+17,2.7,
737.3400,20000,1.000e+17,1.92,
737.3400,50000,1.000e+17,1.38,
737.3400,100000,1.000e+17,1.26,
737.3400,150000,1.000e+17,1.23,
737.3400,200000,1.000e+17,1.2,
727.2900,10000,1.000e+17,2.73,
727.2900,20000,1.000e+17,1.94,
727.2900,50000,1.000e+17,1.39,
727.2900,100000,1.000e+17,1.26,
727.2900,150000,1.000e+17,1.23,
727.2900,200000,1.000e+17,1.19,
717.3800,10000,1.000e+17,2.75,
717.3800,20000,1.000e+17,1.94,
717.3800,50000,1.000e+17,1.4,
717.3800,100000,1.000e+17,1.27,
717.3800,150000,1.000e+17,1.24,
717.3800,200000,1.000e+17,1.21,
717.7900,10000,1.000e+17,2.69,
717.7900,20000,1.000e+17,1.9,
717.7900,50000,1.000e+17,1.36,
717.7900,100000,1.000e+17,1.23,
717.7900,150000,1.000e+17,1.21,
717.7900,200000,1.000e+17,1.18,
708.6500,10000,1.000e+17,2.41,
708.6500,20000,1.000e+17,1.7,
708.6500,50000,1.000e+17,1.22,
708.6500,100000,1.000e+17,1.12,
708.6500,150000,1.000e+17,1.1,
708.6500,200000,1.000e+17,1.07,
654.9600,10000,1.000e+17,2.35,
654.9600,20000,1.000e+17,1.66,
654.9600,50000,1.000e+17,1.18,
654.9600,100000,1.000e+17,1.06,
654.9600,150000,1.000e+17,1.04,
654.9600,200000,1.000e+17,1.0,
742.1500,10000,1.000e+17,2.72,
742.1500,20000,1.000e+17,1.93,
742.1500,50000,1.000e+17,1.39,
742.1500,100000,1.000e+17,1.26,
742.1500,150000,1.000e+17,1.23,
742.1500,200000,1.000e+17,1.19,
731.8300,10000,1.000e+17,2.74,
731.8300,20000,1.000e+17,1.94,
731.8300,50000,1.000e+17,1.39,
731.8300,100000,1.000e+17,1.27,
731.8300,150000,1.000e+17,1.24,
731.8300,200000,1.000e+17,1.21,
732.2600,10000,1.000e+17,2.68,
732.2600,20000,1.000e+17,1.89,
732.2600,50000,1.000e+17,1.36,
732.2600,100000,1.000e+17,1.23,
732.2600,150000,1.000e+17,1.21,
732.2600,200000,1.000e+17,1.18,
722.7500,10000,1.000e+17,2.39,
722.7500,20000,1.000e+17,1.69,
722.7500,50000,1.000e+17,1.22,
722.7500,100000,1.000e+17,1.11,
722.7500,150000,1.000e+17,1.09,
722.7500,200000,1.000e+17,1.06,
707.4600,10000,1.000e+17,2.3,
707.4600,20000,1.000e+17,1.63,
707.4600,50000,1.000e+17,1.17,
707.4600,100000,1.000e+17,1.07,
707.4600,150000,1.000e+17,1.05,
707.4600,200000,1.000e+17,1.02,
666.9800,10000,1.000e+17,2.34,
666.9800,20000,1.000e+17,1.65,
666.9800,50000,1.000e+17,1.18,
666.9800,100000,1.000e+17,1.06,
666.9800,150000,1.000e+17,1.03,
666.9800,200000,1.000e+17,1.0,
