wavelength,intensity
250.44707,4.4252057e+11
250.49916,4.4320965e+11
250.55125,4.7644882e+11
250.60335,6.1047164e+11
250.65544,8.2903145e+11
250.70752,1.0311648e+12
250.75958,1.3247742e+12
250.81166,1.1725143e+12
250.86372,7.63339e+11
250.91579,4.6501433e+11
250.96783,4.847223e+11
251.01988,4.9074815e+11
251.07193,5.671115e+11
251.12396,6.784175e+11
251.176,8.3018724e+11
251.22803,9.881464e+11
251.28006,1.0491033e+12
251.33208,1.05754486e+12
251.3841,9.581781e+11
251.4361,1.3218453e+12
251.4881,1.8584097e+12
251.5401,2.5594484e+12
251.59209,2.8235174e+12
251.64409,3.130592e+12
251.69606,3.6901075e+12
251.74805,2.8041774e+12
251.80002,1.3656309e+12
251.85199,1.02545804e+12
251.90395,1.2295548e+12
251.95592,1.1911542e+12
252.00786,1.3106423e+12
252.05981,1.0026687e+12
252.11176,6.706006e+11
252.1637,7.4998094e+11
252.21562,7.7992775e+11
252.26756,8.995872e+11
252.31949,1.0405405e+12
252.3714,1.2324818e+12
252.42331,1.4143038e+12
252.47522,1.564366e+12
252.52713,1.8082957e+12
252.57903,1.663771e+12
252.63092,1.6390677e+12
252.6828,1.6673815e+12
252.7347,1.7182141e+12
252.78658,1.8575457e+12
252.83844,2.1194902e+12
252.8903,2.435667e+12
252.94217,2.2931295e+12
252.99403,1.8836129e+12
253.04588,1.3914113e+12
253.09773,9.663691e+11
253.14958,6.6337394e+11
253.20142,4.583006e+11
253.25325,5.0252618e+11
253.30508,5.3508476e+11
253.3569,6.7367364e+11
253.40872,8.2213116e+11
253.46054,1.00029615e+12
253.51234,9.572743e+11
253.56415,9.3841254e+11
253.61595,9.1668316e+11
253.66774,9.8216654e+11
253.71953,1.0627333e+12
253.77132,1.1589121e+12
253.82309,1.2679487e+12
253.87486,1.3182593e+12
253.92664,1.5521597e+12
253.9784,1.9297582e+12
254.03015,1.7149175e+12
254.08191,1.4950547e+12
254.13365,1.5098273e+12
254.1854,1.4813608e+12
254.23714,1.4897363e+12
254.28888,1.4719576e+12
254.3406,9.905685e+11
254.39232,5.970254e+11
254.44405,5.6602886e+11
254.49576,4.6449616e+11
254.54747,4.0491296e+11
254.59917,4.2259874e+11
254.65086,4.3631618e+11
254.70256,4.493689e+11
254.75424,4.6211632e+11
254.80594,4.834114e+11
254.8576,5.52313e+11
254.90929,6.693643e+11
254.96095,7.817938e+11
255.01262,9.919805e+11
255.06427,8.6783237e+11
255.11594,6.4951543e+11
255.16757,4.5848543e+11
255.21922,2.7125114e+11
255.27086,9.49082e+10
255.3225,2.4620765e+10
255.37413,-1.1556723e+10
255.42575,-2.4720308e+10
255.47737,-2.3304305e+10
255.52898,-1.5815985e+10
255.58058,-5.328635e+09
255.63219,4.447483e+09
255.68379,1.0506874e+10
255.73538,1.6152123e+10
255.78697,2.8527426e+10
255.83856,5.182801e+10
255.89014,8.609093e+10
255.94171,1.2925188e+11
255.99329,1.7907037e+11
256.04483,2.3734791e+11
256.0964,3.179481e+11
256.14795,3.9860725e+11
256.1995,5.3093784e+11
256.25104,9.348688e+11
256.30258,1.3916078e+12
256.35413,1.8772056e+12
256.40564,1.8167109e+12
256.45718,1.4364506e+12
256.5087,9.3460844e+11
256.5602,5.4281873e+11
256.61172,6.05954e+11
256.6632,5.8057936e+11
256.71472,5.2626476e+11
256.7662,4.6847197e+11
256.81772,3.9190485e+11
256.8692,2.9572245e+11
256.92065,1.9179261e+11
256.97214,1.0525705e+11
257.02362,3.4150648e+10
257.07507,4.136434e+10
257.12653,4.286783e+10
257.17798,3.839409e+10
257.22943,1.9778644e+10
257.28088,-4.784552e+08
257.33234,1.6880187e+09
257.38376,2.6707284e+10
257.43518,1.1277613e+11
257.4866,1.9780769e+11
257.53802,2.773337e+11
257.58945,3.387403e+11
257.64087,3.8308672e+11
257.69226,3.9593896e+11
257.74365,3.842868e+11
257.79504,2.8215968e+11
257.84644,2.0261528e+11
257.89783,1.3488588e+11
257.94922,7.1862895e+10
258.00058,2.8366084e+10
258.05197,8.089578e+09
258.10333,9.300224e+09
258.1547,2.8046615e+10
258.20602,6.1442044e+10
258.2574,9.6162824e+10
258.30875,1.3916894e+11
258.36008,1.5883307e+11
258.4114,1.7355941e+11
258.46274,1.0577893e+11
258.51407,2.2293789e+11
258.56537,5.4129217e+11
258.6167,8.595947e+11
258.668,1.0978336e+12
258.71933,9.6692044e+11
258.77063,3.6078915e+11
258.8219,6.0238524e+10
258.8732,1.0127396e+11
258.9245,4.009039e+10
258.97577,9.529407e+09
259.02704,-8.6694995e+08
259.0783,2.550709e+10
259.12958,1.1482927e+11
259.18085,2.1756446e+11
259.2321,3.3642994e+11
259.28336,4.1965968e+11
259.3346,4.450646e+11
259.38583,4.7045103e+11
259.43707,3.9444267e+11
259.4883,2.9633914e+11
259.53952,1.801217e+11
259.59076,9.3949846e+10
259.64197,8.52309e+10
259.69318,1.3882553e+11
259.7444,3.0995464e+11
259.7956,7.046636e+11
259.84677,1.3682214e+12
259.89798,2.1913715e+12
259.94916,3.0695746e+12
260.00034,3.1280522e+12
260.0515,2.7596777e+12
260.1027,1.5345511e+12
260.15387,3.2333896e+11
260.20502,6.9508555e+10
260.25616,1.0405959e+10
260.30734,3.3241352e+10
260.3585,2.2651859e+10
260.4096,3.9174103e+10
260.46075,9.575926e+10
260.5119,2.0093855e+11
260.56302,3.195495e+11
260.61414,5.294603e+11
260.66525,7.6626716e+11
260.71637,1.0025696e+12
260.7675,1.2029613e+12
260.81857,1.265927e+12
260.8697,7.05328e+11
260.92078,2.0773542e+11
260.97186,1.0875006e+11
261.02295,1.6587034e+11
261.074,2.5898128e+11
261.1251,4.9025027e+11
261.17615,8.849734e+11
261.22723,1.2789489e+12
261.2783,1.6180364e+12
261.32935,1.4302468e+12
261.38037,8.2166075e+11
261.43143,7.117389e+11
261.48245,7.985862e+11
261.5335,4.9294157e+11
261.58453,1.2068607e+11
261.63556,2.0175182e+10
261.68655,1.0000231e+11
261.73758,2.3439842e+11
261.78857,3.373301e+11
261.8396,4.976323e+11
261.8906,5.2711663e+11
261.9416,2.7816306e+11
261.99258,9.11016e+10
262.04355,1.35571005e+11
262.09454,1.4392605e+11
262.1455,1.6995244e+11
262.19647,1.9076576e+11
262.24744,1.9608932e+11
262.2984,1.667188e+11
262.34937,1.3191517e+11
262.4003,1.02581486e+11
262.45126,1.9599144e+11
262.5022,3.2541327e+11
262.55313,5.598236e+11
262.60406,8.342319e+11
262.655,1.03366184e+12
262.7059,8.935715e+11
262.7568,4.2708605e+11
262.80774,3.8608778e+11
262.85864,5.966166e+11
262.90955,7.3140077e+11
262.96042,7.939883e+11
263.01132,6.649805e+11
263.0622,8.5182585e+11
263.1131,1.3682282e+12
263.16397,1.9232265e+12
263.21484,2.2978277e+12
263.2657,1.8391684e+12
263.31656,7.034711e+11
263.36743,2.1145587e+11
263.41827,9.909508e+10
263.46912,9.2340675e+10
263.51996,4.825892e+10
263.5708,2.9057974e+10
263.6216,2.0448928e+10
263.67245,1.813483e+10
263.72327,2.174102e+10
263.77408,2.9370683e+10
263.8249,3.6516065e+10
263.8757,3.8772875e+10
263.9265,3.5257823e+10
263.9773,2.90576e+10
264.0281,2.4681509e+10
264.0789,2.4277225e+10
264.12967,2.6198034e+10
264.18045,2.7851837e+10
264.23123,2.7654685e+10
264.28198,2.5074907e+10
264.33276,2.1519176e+10
264.3835,1.9743232e+10
264.43427,2.1917751e+10
264.48502,2.8228039e+10
264.53574,3.6166242e+10
264.5865,4.2162614e+10
264.63724,4.4001866e+10
264.68796,4.0770073e+10
264.73868,3.206594e+10
264.7894,1.9317955e+10
264.84012,6.9956193e+09
264.8908,-9.643385e+07
264.94153,-3.731135e+08
264.99222,4.5743007e+09
265.0429,1.1342559e+10
265.0936,1.6344718e+10
265.1443,1.8389987e+10
265.19498,1.908078e+10
265.24564,2.052318e+10
265.2963,2.2580492e+10
265.347,2.2330812e+10
265.39764,1.7919322e+10
265.44827,1.1578549e+10
265.49893,7.1426683e+09
265.5496,6.23732e+09
265.60022,7.568278e+09
265.65085,8.988355e+09
265.70148,9.350039e+09
265.7521,8.907726e+09
265.80273,9.137784e+09
265.85336,1.1535366e+10
265.90396,1.6076887e+10
265.95456,2.1595998e+10
266.00516,2.7437474e+10
266.05576,3.3932515e+10
266.10635,4.078468e+10
266.15695,4.569758e+10
266.20752,4.7456555e+10
266.2581,5.054437e+10
266.30865,6.359012e+10
266.35922,9.398622e+10
266.4098,1.4520446e+11
266.46036,2.1310823e+11
266.5109,2.8002163e+11
266.56146,3.9661083e+11
266.612,3.2714945e+11
266.66254,2.801833e+11
266.71307,2.9481514e+11
266.76358,2.9292157e+11
266.81412,2.1680536e+11
266.86462,1.378187e+11
266.91513,7.992721e+10
266.96567,4.8170844e+10
267.01614,4.0690012e+10
267.06665,3.6993802e+10
267.11716,3.5151237e+10
267.16763,3.503864e+10
267.2181,3.68562e+10
267.2686,3.8882206e+10
267.31906,3.908401e+10
267.36954,3.633866e+10
267.42,3.1160445e+10
267.47046,2.5382287e+10
267.5209,2.0805444e+10
267.57138,1.8480026e+10
267.62183,1.8194651e+10
267.67224,1.8797e+10
267.7227,1.969666e+10
267.7731,2.1154042e+10
267.82355,2.349028e+10
267.87396,2.69807e+10
267.92438,3.1737336e+10
267.9748,3.697465e+10
268.02518,4.1319043e+10
268.0756,4.4792234e+10
268.12598,4.8677732e+10
268.1764,5.2699963e+10
268.22678,5.5785476e+10
268.27713,5.94947e+10
268.3275,6.7768656e+10
268.3779,8.475774e+10
268.42825,1.13156964e+11
268.4786,1.5000977e+11
268.52896,1.8195828e+11
268.5793,2.4766952e+11
268.62967,1.6882986e+11
268.68002,1.294899e+11
268.73035,9.31352e+10
268.7807,7.126315e+10
268.83102,6.272743e+10
268.88135,6.1485937e+10
268.93164,6.24422e+10
268.98196,6.1943206e+10
269.0323,5.8898317e+10
269.08258,5.7325335e+10
269.13287,6.5259192e+10
269.18317,8.940076e+10
269.23346,1.2935556e+11
269.28375,1.7306758e+11
269.334,2.3684914e+11
269.38428,2.2480088e+11
269.43457,1.494088e+11
269.48483,9.686344e+10
269.5351,8.456855e+10
269.58533,7.921347e+10
269.6356,8.170608e+10
269.68582,8.526128e+10
269.73608,8.932595e+10
269.78632,9.402293e+10
269.83655,9.6330195e+10
269.88675,9.270943e+10
269.93698,8.3061694e+10
269.9872,7.005243e+10
270.0374,5.7794445e+10
270.08762,5.160266e+10
270.13782,5.437751e+10
270.18802,6.4020443e+10
270.2382,7.6762956e+10
270.2884,9.171162e+10
270.33856,1.1154794e+11
270.38873,1.3806623e+11
270.4389,1.6917104e+11
270.48907,2.1253179e+11
270.53925,1.5878105e+11
270.58942,1.2121679e+11
270.63956,1.0328725e+11
270.6897,1.0907677e+11
270.73984,1.08492186e+11
270.78998,1.0707742e+11
270.84012,9.960969e+10
270.89023,9.159506e+10
270.94037,8.63402e+10
270.99048,8.135016e+10
271.0406,7.475612e+10
271.0907,7.252634e+10
271.1408,7.903471e+10
271.19092,1.092067e+11
271.241,1.35470825e+11
271.29108,1.5542156e+11
271.3412,1.5659465e+11
271.39127,1.462656e+11
271.4413,2.1617946e+11
271.4914,2.752224e+11
271.54147,4.2151507e+11
271.59152,2.9076917e+11
271.64157,1.9202512e+11
271.69162,1.7508945e+11
271.74167,1.4566028e+11
271.79172,1.3229065e+11
271.84174,1.3844467e+11
271.89178,1.9871678e+11
271.9418,2.5378424e+11
271.99182,3.4087335e+11
272.04184,2.7711816e+11
272.09186,1.9991436e+11
272.14188,1.7562536e+11
272.19186,1.4724833e+11
272.24185,1.1771803e+11
272.29184,9.132195e+10
272.34183,7.5102265e+10
272.3918,7.1208755e+10
272.4418,7.371038e+10
272.49176,7.649283e+10
272.54175,7.499091e+10
272.5917,8.67147e+10
272.64166,9.790991e+10
272.69162,1.1691711e+11
272.74158,2.519108e+11
272.7915,3.8552994e+11
272.84146,5.59868e+11
272.8914,4.1448613e+11
272.9413,1.3133856e+11
272.99124,3.604507e+10
273.04117,5.045436e+10
273.09106,7.233403e+10
273.141,9.302361e+10
273.1909,9.3476676e+10
273.24078,6.937734e+10
273.29068,5.110652e+10
273.34058,5.540618e+10
273.39044,6.7091493e+10
273.44034,7.8812094e+10
273.4902,8.2564006e+10
273.54007,6.929579e+10
273.58994,9.1969724e+10
273.6398,1.4259559e+11
273.68967,2.1721892e+11
273.73953,2.9475796e+11
273.78937,4.2162032e+11
273.8392,4.2411783e+11
273.88904,3.2654636e+11
273.93887,6.843342e+11
273.9887,1.3927673e+12
274.03854,2.0008436e+12
274.08835,1.624099e+12
274.13815,5.740982e+11
274.18796,1.8787077e+11
274.23776,2.3357386e+11
274.28757,3.9994606e+11
274.33737,7.235859e+11
274.38715,1.05673707e+12
274.43695,1.0376795e+12
274.48672,5.4995524e+11
274.5365,2.5032285e+11
274.58627,3.0320574e+11
274.63602,6.879245e+11
274.6858,1.5311603e+12
274.73553,2.4860678e+12
274.78528,2.5478402e+12
274.83502,1.5115425e+12
274.88477,8.501654e+11
274.9345,1.3767175e+12
274.98425,2.405357e+12
275.03397,2.9322626e+12
275.08368,1.8051672e+12
275.13342,6.2175904e+11
275.18314,3.1511993e+11
275.23282,2.614833e+11
275.28253,2.9726238e+11
275.3322,4.349498e+11
275.38193,6.026424e+11
275.4316,6.701913e+11
275.4813,4.981036e+11
275.53098,4.7672518e+11
275.58063,1.1292941e+12
275.6303,2.11777e+12
275.67996,2.4268232e+12
275.72964,1.328911e+12
275.7793,3.7637328e+11
275.82895,1.3614123e+11
275.87857,9.892132e+10
275.92822,7.478058e+10
275.97784,3.9358943e+10
276.0275,2.208714e+10
276.07712,1.2750247e+10
276.12674,2.658283e+10
276.17636,4.7676666e+10
276.22595,7.08663e+10
276.27557,1.01849285e+11
276.32516,7.595182e+10
276.37476,4.870583e+10
276.42435,2.5907495e+10
276.47394,1.266195e+10
276.52353,9.360385e+09
276.5731,1.452481e+10
276.62268,3.451779e+10
276.67224,3.508275e+10
276.7218,1.0066313e+11
276.77136,3.123702e+11
276.82092,5.931409e+11
276.87045,5.554559e+11
276.92,2.9476818e+11
276.96954,1.4080695e+11
277.01907,1.4232815e+11
277.0686,8.658111e+10
277.11813,4.6629368e+10
277.16763,1.5939941e+10
277.21716,7.7752863e+09
277.26666,2.1117468e+09
277.31616,-2.705812e+09
277.3657,-7.571487e+09
277.41516,-9.076149e+09
277.46466,-4.6824724e+09
277.51416,4.619331e+09
277.56363,1.6920194e+10
277.6131,3.32852e+10
277.66257,5.3142405e+10
277.71204,8.653053e+10
277.7615,1.1781445e+11
277.81097,1.494043e+11
277.8604,1.8760678e+11
277.90985,2.3054854e+11
277.95932,3.321349e+11
278.00873,4.5054227e+11
278.05817,5.4865913e+11
278.1076,3.690108e+11
278.157,2.4391275e+11
278.20645,2.049222e+11
278.25586,2.0303723e+11
278.30527,1.9880957e+11
278.35468,2.7580613e+11
278.40408,3.7544464e+11
278.45346,4.4873754e+11
278.50287,3.2696808e+11
278.55225,2.3685957e+11
278.60162,2.3308814e+11
278.651,2.1702043e+11
278.70038,2.1107055e+11
278.74973,2.0752338e+11
278.7991,2.5734208e+11
278.84845,3.054834e+11
278.8978,3.8635464e+11
278.94714,3.93433e+11
278.9965,3.7561372e+11
279.04584,5.4610467e+11
279.09515,1.2446344e+12
279.1445,2.413267e+12
279.19382,2.6079461e+12
279.24313,1.5209038e+12
279.29245,8.5171195e+11
279.34177,7.537343e+11
279.39105,8.466033e+11
279.44037,1.0443777e+12
279.48965,1.5462928e+12
279.53894,3.2704406e+12
279.58823,8.4290007e+12
279.6375,1.2914132e+13
279.68677,9.538992e+12
279.73605,3.657039e+12
279.7853,2.172348e+12
279.83456,3.4331482e+12
279.88382,5.117839e+12
279.93307,4.1709782e+12
279.98233,1.9673788e+12
280.03156,1.1408055e+12
280.0808,9.702527e+11
280.13004,9.7265936e+11
280.17926,1.0807674e+12
280.2285,1.4938894e+12
280.2777,3.5271344e+12
280.3269,8.1616233e+12
280.37613,9.331895e+12
280.42532,4.718702e+12
280.47452,1.5141727e+12
280.5237,8.9048954e+11
280.5729,7.726933e+11
280.6221,6.561908e+11
280.67126,5.173242e+11
280.72046,4.519912e+11
280.76962,4.1274393e+11
280.8188,3.7061086e+11
280.86795,3.361481e+11
280.9171,3.122949e+11
280.96625,3.04675e+11
281.01538,3.0839384e+11
281.06454,3.274576e+11
281.11368,3.6031644e+11
281.1628,2.9959455e+11
281.21194,2.6595841e+11
281.26105,2.3536022e+11
281.31018,2.1977062e+11
281.35928,2.3636248e+11
281.4084,2.4322266e+11
281.4575,2.2864039e+11
281.5066,2.080215e+11
281.5557,1.9016794e+11
281.60477,1.962573e+11
281.65387,2.989695e+11
281.70294,4.4615962e+11
281.752,3.8436146e+11
281.8011,3.2217593e+11
281.85016,2.8908605e+11
281.8992,2.6290004e+11
281.94827,2.1381294e+11
281.9973,1.7639863e+11
282.04636,1.5355848e+11
282.0954,1.3417591e+11
282.14444,1.1882081e+11
282.19348,1.061962e+11
282.2425,9.665654e+10
282.29153,9.045894e+10
282.34055,8.65935e+10
282.38956,8.258757e+10
282.43857,7.642678e+10
282.48755,6.960688e+10
282.53656,6.6767897e+10
282.58554,7.065439e+10
282.63455,7.868933e+10
282.68353,8.806572e+10
282.7325,1.0020064e+11
282.7815,1.19670686e+11
282.83044,1.8809743e+11
282.87943,2.8624175e+11
282.92838,3.4032353e+11
282.97733,2.2504194e+11
283.02628,1.4921217e+11
283.07523,1.1253916e+11
283.12418,8.632329e+10
283.1731,1.4325078e+11
283.22205,2.1606621e+11
283.27097,2.8646592e+11
283.3199,2.0426729e+11
283.3688,1.4351258e+11
283.41772,9.776299e+10
283.4666,8.738805e+10
283.51553,8.7185646e+10
283.56442,8.787091e+10
283.6133,1.4688854e+11
283.6622,2.0171457e+11
283.7111,2.5567225e+11
283.75998,3.2708238e+11
283.80884,2.9680602e+11
283.85773,2.5153031e+11
283.9066,2.1017305e+11
283.95544,1.5893343e+11
284.0043,1.5839465e+11
284.05316,2.0381213e+11
284.102,2.2440747e+11
284.15085,2.3777947e+11
284.19968,2.048422e+11
284.2485,1.8936406e+11
284.29733,1.796462e+11
284.34616,1.2156991e+11
284.395,9.0970735e+10
284.4438,9.427789e+10
284.49258,9.515551e+10
284.5414,8.974198e+10
284.5902,9.345434e+10
284.63898,1.00763025e+11
284.68777,9.942828e+10
284.73657,9.402628e+10
284.78534,8.224896e+10
284.8341,1.0556761e+11
284.8829,1.292061e+11
284.93167,1.3161778e+11
284.9804,1.33855494e+11
285.02917,1.393085e+11
285.0779,1.4539163e+11
285.12668,1.5045884e+11
285.1754,2.711783e+11
285.22415,7.533753e+11
285.2729,2.246671e+12
285.32162,2.6047946e+12
285.37033,1.0484911e+12
285.41907,3.458236e+11
285.46777,2.2002162e+11
285.51648,1.7884846e+11
285.5652,1.6250195e+11
285.6139,1.721788e+11
285.66257,1.8935572e+11
285.71127,2.1326892e+11
285.75995,1.986477e+11
285.80862,1.8895656e+11
285.8573,1.8858582e+11
285.90598,2.2499554e+11
285.95465,1.5934723e+11
286.0033,1.01969986e+11
286.05197,6.956668e+10
286.10062,5.262294e+10
286.14926,5.095066e+10
286.1979,6.3415755e+10
286.24655,8.107594e+10
286.29517,1.2864263e+11
286.3438,9.174346e+10
286.39243,6.0178244e+10
286.44104,3.3461465e+10
286.48965,2.2612806e+10
286.53827,1.194406e+10
286.58688,3.1318272e+09
286.63547,-3.4794422e+09
286.68408,-7.2892626e+09
286.73267,-9.484921e+09
286.78125,-1.0292434e+10
286.82983,-6.62382e+09
286.87842,4.713382e+09
286.92697,2.1937596e+10
286.97556,3.8481252e+10
287.0241,5.12043e+10
287.07266,5.0303136e+10
287.12122,3.9831015e+10
287.16977,2.9614127e+10
287.21832,2.3337882e+10
287.26685,2.601149e+10
287.31537,3.7681046e+10
287.36392,5.1594605e+10
287.41245,6.913511e+10
287.46097,5.1365302e+10
287.50946,3.9608246e+10
287.55798,2.9517021e+10
287.60648,3.906374e+10
287.655,3.9088624e+10
287.7035,4.620789e+10
287.75198,6.0339405e+10
287.80048,8.4524876e+10
287.84894,1.21160294e+11
287.89743,6.2565716e+10
287.9459,3.648621e+10
287.99435,4.5896745e+10
288.04282,2.9147951e+10
288.09128,8.274043e+10
288.13974,2.4918565e+11
288.1882,1.2695097e+12
288.23663,3.3926406e+12
288.28506,2.5611338e+12
288.3335,6.3628955e+11
288.38193,2.4336056e+11
288.43036,2.8270225e+11
288.4788,3.6767747e+11
288.5272,2.8741206e+11
288.57562,1.7174236e+11
288.62402,1.0958671e+11
288.67242,8.000621e+10
288.72083,5.9456496e+10
288.76923,5.1453424e+10
288.8176,4.827852e+10
288.866,6.1471683e+10
288.91437,7.417427e+10
288.96274,8.14046e+10
289.0111,7.856639e+10
289.05948,7.042331e+10
289.10782,6.4232206e+10
289.1562,6.0800307e+10
289.20453,5.612082e+10
289.25287,4.9105007e+10
289.3012,4.270604e+10
289.34955,3.9085326e+10
289.3979,3.883548e+10
289.44623,4.3973095e+10
289.49454,5.6735744e+10
289.54285,7.454653e+10
289.59116,9.41504e+10
289.63947,9.492017e+10
289.68777,9.30218e+10
289.73608,9.038711e+10
289.78436,8.933728e+10
289.83267,8.671475e+10
289.88095,8.1764024e+10
289.92923,7.908465e+10
289.9775,8.098766e+10
290.02576,8.2442486e+10
290.07404,7.735629e+10
290.12228,6.6381332e+10
290.17056,5.5384883e+10
290.2188,4.836321e+10
290.26706,4.5251637e+10
290.3153,4.5012435e+10
290.36353,4.7898096e+10
290.41177,5.4763217e+10
290.46,6.4859296e+10
290.5082,7.546054e+10
290.55643,8.427488e+10
290.60464,9.1964056e+10
290.65286,9.759702e+10
290.70108,1.12166445e+11
290.74927,1.2446635e+11
290.79745,1.1938961e+11
290.84564,1.1281574e+11
290.89383,1.0405819e+11
290.94202,9.583285e+10
290.9902,8.9039176e+10
291.03836,8.419759e+10
291.08655,8.187736e+10
291.1347,8.28792e+10
291.18286,8.8030536e+10
291.23102,9.613716e+10
291.27914,1.0255212e+11
291.3273,1.0241943e+11
291.37543,9.568001e+10
291.42358,8.6906634e+10
291.4717,8.127871e+10
291.51984,8.174629e+10
291.56796,8.708837e+10
291.61606,9.271219e+10
291.66418,9.507742e+10
291.71228,9.477398e+10
291.76038,9.484138e+10
291.80847,9.588025e+10
291.85657,9.496578e+10
291.90466,9.059223e+10
291.95276,8.522429e+10
292.00082,8.230193e+10
292.0489,8.3074376e+10
292.09695,8.549101e+10
292.14502,8.6015295e+10
292.19308,8.353796e+10
292.24115,8.057453e+10
292.28918,8.095979e+10
292.33725,8.731532e+10
292.38528,9.893811e+10
292.43332,1.1319111e+11
292.48135,1.19333e+11
292.5294,1.0371407e+11
292.5774,8.418248e+10
292.62543,8.57948e+10
292.67343,1.1507592e+11
292.72144,1.673881e+11
292.76944,1.747724e+11
292.81744,1.2082387e+11
292.86545,1.580811e+11
292.91342,4.0360365e+11
292.96143,6.4866196e+11
293.0094,4.4244805e+11
293.05737,1.9458505e+11
293.10535,1.3254429e+11
293.1533,1.5368298e+11
293.20126,1.4726449e+11
293.24924,1.2589563e+11
293.29718,1.1466225e+11
293.34512,1.10790025e+11
293.39307,1.32579434e+11
293.441,1.0883949e+11
293.48892,1.0004118e+11
293.53687,8.514223e+10
293.58478,9.908523e+10
293.63272,1.668344e+11
293.68063,4.6836715e+11
293.72855,1.0434325e+12
293.77643,1.04830645e+12
293.82434,5.3572685e+11
293.87222,2.7021323e+11
293.92014,2.3979801e+11
293.96802,2.5598527e+11
294.0159,2.4429249e+11
294.06378,1.798071e+11
294.11163,1.0755555e+11
294.15952,1.1250281e+11
294.20737,1.5399666e+11
294.25525,2.3198999e+11
294.3031,2.2027338e+11
294.35095,1.6370455e+11
294.39877,1.3882296e+11
294.44662,1.2152416e+11
294.49448,1.7181435e+11
294.5423,1.9898568e+11
294.59012,1.9268393e+11
294.63794,1.7629146e+11
294.68576,1.4406443e+11
294.73358,7.614763e+10
294.78137,1.2182914e+11
294.8292,2.6466627e+11
294.87698,3.8153096e+11
294.92477,2.9296735e+11
294.97256,2.857535e+11
295.02036,2.7155533e+11
295.0681,1.37299706e+11
295.1159,7.220415e+10
295.16367,7.814634e+10
