wavelength,intensity
249.24739,1.3057939e+12
249.2996,1.3158609e+12
249.35182,1.4941892e+12
249.40402,1.8241818e+12
249.45622,1.2760505e+12
249.50842,5.4517193e+11
249.56061,1.7303914e+11
249.6128,1.9003354e+11
249.66498,1.6308617e+11
249.71715,1.9480532e+11
249.76932,2.895835e+11
249.82149,4.0671556e+11
249.87364,5.2654034e+11
249.9258,6.0208624e+11
249.97795,6.6804344e+11
250.03009,4.7533556e+11
250.08223,2.9782806e+11
250.13437,2.9824762e+11
250.1865,3.418628e+11
250.23862,3.7768387e+11
250.29074,4.162941e+11
250.34285,4.5632546e+11
250.39496,4.7281567e+11
250.44707,4.6165914e+11
250.49916,4.225404e+11
250.55125,3.8172475e+11
250.60335,4.02978e+11
250.65544,6.808429e+11
250.70752,9.1640463e+11
250.75958,1.2238422e+12
250.81166,1.1162646e+12
250.86372,5.942304e+11
250.91579,2.0658558e+11
250.96783,1.896145e+11
251.01988,2.2857376e+11
251.07193,2.934506e+11
251.12396,4.3666378e+11
251.176,5.9463506e+11
251.22803,7.343043e+11
251.28006,7.775338e+11
251.33208,7.469202e+11
251.3841,6.876221e+11
251.4361,9.6336465e+11
251.4881,1.4228469e+12
251.5401,1.9446449e+12
251.59209,2.0611342e+12
251.64409,2.2291169e+12
251.69606,2.6438434e+12
251.74805,2.265832e+12
251.80002,1.1967635e+12
251.85199,8.624727e+11
251.90395,9.726491e+11
251.95592,1.0548438e+12
252.00786,1.193093e+12
252.05981,9.4760475e+11
252.11176,6.127434e+11
252.1637,5.3018037e+11
252.21562,7.319011e+11
252.26756,8.6934015e+11
252.31949,1.055717e+12
252.3714,1.2735526e+12
252.42331,1.4870886e+12
252.47522,1.6786968e+12
252.52713,1.9214758e+12
252.57903,1.8156689e+12
252.63092,1.783807e+12
252.6828,1.7391132e+12
252.7347,1.5834321e+12
252.78658,1.5311624e+12
252.83844,1.7980377e+12
252.8903,2.0144543e+12
252.94217,2.2241044e+12
252.99403,2.1285397e+12
253.04588,1.6127185e+12
253.09773,1.1667592e+12
253.14958,6.3227534e+11
253.20142,4.7342718e+11
253.25325,4.6395752e+11
253.30508,5.2598178e+11
253.3569,7.340014e+11
253.40872,9.301691e+11
253.46054,1.2539074e+12
253.51234,1.2231091e+12
253.56415,1.1258222e+12
253.61595,1.04529147e+12
253.66774,1.1409873e+12
253.71953,1.2403708e+12
253.77132,1.3569389e+12
253.82309,1.4239893e+12
253.87486,1.3939658e+12
253.92664,1.6016406e+12
253.9784,1.8822384e+12
254.03015,1.5599484e+12
254.08191,1.0705415e+12
254.13365,9.32639e+11
254.1854,9.481522e+11
254.23714,8.9508236e+11
254.28888,7.971093e+11
254.3406,7.0456e+11
254.39232,6.217663e+11
254.44405,5.702689e+11
254.49576,5.2827872e+11
254.54747,5.0284534e+11
254.59917,5.124968e+11
254.65086,5.2575614e+11
254.70256,5.274814e+11
254.75424,5.3158543e+11
254.80594,5.5178854e+11
254.8576,5.705724e+11
254.90929,7.68445e+11
254.96095,1.02905165e+12
255.01262,1.2515953e+12
255.06427,1.2108811e+12
255.11594,8.938656e+11
255.16757,6.126867e+11
255.21922,3.5236295e+11
255.27086,8.793313e+10
255.3225,2.6053482e+10
255.37413,-1.4642494e+10
255.42575,-2.6544185e+10
255.47737,-2.0391467e+10
255.52898,-4.5859323e+09
255.58058,1.2863732e+10
255.63219,2.758412e+10
255.68379,2.3677426e+10
255.73538,1.2355107e+10
255.78697,-9.892854e+08
255.83856,-5.2150907e+09
255.89014,5.1720253e+09
255.94171,3.523037e+10
255.99329,1.0453834e+11
256.04483,1.7975303e+11
256.0964,2.838147e+11
256.14795,3.88048e+11
256.1995,5.1878864e+11
256.25104,8.736728e+11
256.30258,1.3364593e+12
256.35413,1.7890918e+12
256.40564,1.6460521e+12
256.45718,1.1399255e+12
256.5087,6.968975e+11
256.5602,3.4472467e+11
256.61172,3.492041e+11
256.6632,4.1826697e+11
256.71472,4.384005e+11
256.7662,4.6672206e+11
256.81772,4.0553035e+11
256.8692,3.2009162e+11
256.92065,2.3612442e+11
256.97214,1.6932343e+11
257.02362,1.12708985e+11
257.07507,1.2748291e+11
257.12653,1.5047714e+11
257.17798,1.7490303e+11
257.22943,1.3535606e+11
257.28088,7.1673135e+10
257.33234,6.4282243e+10
257.38376,1.3819394e+11
257.43518,2.3756485e+11
257.4866,3.464198e+11
257.53802,4.5561627e+11
257.58945,5.1084178e+11
257.64087,5.1865977e+11
257.69226,5.20927e+11
257.74365,5.0137963e+11
257.79504,4.285997e+11
257.84644,3.5455867e+11
257.89783,2.757018e+11
257.94922,1.797107e+11
258.00058,8.636489e+10
258.05197,4.7936815e+10
258.10333,4.8161632e+10
258.1547,7.162901e+10
258.20602,1.326656e+11
258.2574,2.1847912e+11
258.30875,3.019116e+11
258.36008,4.159047e+11
258.4114,3.458726e+11
258.46274,2.2928066e+11
258.51407,3.4577744e+11
258.56537,7.117573e+11
258.6167,1.0507925e+12
258.668,1.3823164e+12
258.71933,1.2705353e+12
258.77063,6.1778356e+11
258.8219,2.2042965e+11
258.8732,2.3214848e+11
258.9245,1.676358e+11
258.97577,1.1513075e+11
259.02704,6.1827645e+10
259.0783,1.04545165e+11
259.12958,2.1888976e+11
259.18085,3.636741e+11
259.2321,5.2904778e+11
259.28336,6.735623e+11
259.3346,6.7197174e+11
259.38583,6.755398e+11
259.43707,6.1975056e+11
259.4883,4.3281138e+11
259.53952,2.8296295e+11
259.59076,1.3338988e+11
259.64197,1.504693e+11
259.69318,2.1684136e+11
259.7444,3.961878e+11
259.7956,7.915442e+11
259.84677,1.500582e+12
259.89798,2.4011753e+12
259.94916,3.389147e+12
260.00034,3.5941825e+12
260.0515,3.1682708e+12
260.1027,1.9368703e+12
260.15387,6.4705154e+11
260.20502,2.1849596e+11
260.25616,1.1937443e+11
260.30734,1.155775e+11
260.3585,1.0355173e+11
260.4096,1.2945357e+11
260.46075,1.7280113e+11
260.5119,2.9016198e+11
260.56302,4.5274772e+11
260.61414,7.025984e+11
260.66525,9.784984e+11
260.71637,1.2459147e+12
260.7675,1.5503807e+12
260.81857,1.6566237e+12
260.8697,1.0679714e+12
260.92078,3.8411472e+11
260.97186,2.1141748e+11
261.02295,2.6085895e+11
261.074,3.8989867e+11
261.1251,5.960505e+11
261.17615,1.0224087e+12
261.22723,1.5514894e+12
261.2783,1.976371e+12
261.32935,1.8012727e+12
261.38037,1.1241749e+12
261.43143,9.964448e+11
261.48245,1.0990684e+12
261.5335,8.300999e+11
261.58453,3.0645902e+11
261.63556,1.0261736e+11
261.68655,1.5065884e+11
261.73758,3.4179537e+11
261.78857,5.199636e+11
261.8396,7.8962865e+11
261.8906,7.974261e+11
261.9416,4.7989722e+11
261.99258,2.1489902e+11
262.04355,2.0364324e+11
262.09454,2.5939771e+11
262.1455,3.0728736e+11
262.19647,3.500414e+11
262.24744,3.7706826e+11
262.2984,3.6527702e+11
262.34937,2.4898222e+11
262.4003,1.95192e+11
262.45126,2.8006665e+11
262.5022,4.5514893e+11
262.55313,7.3737116e+11
262.60406,1.089781e+12
262.655,1.4293526e+12
262.7059,1.25139e+12
262.7568,6.862763e+11
262.80774,5.5726165e+11
262.85864,7.8196395e+11
262.90955,1.047441e+12
262.96042,1.1441043e+12
263.01132,9.507584e+11
263.0622,1.07764076e+12
263.1131,1.6371357e+12
263.16397,2.3103818e+12
263.21484,2.8412234e+12
263.2657,2.38731e+12
263.31656,1.07112176e+12
263.36743,3.5834256e+11
263.41827,1.8259293e+11
263.46912,1.3554325e+11
263.51996,1.00319396e+11
263.5708,7.926905e+10
263.6216,7.512113e+10
263.67245,7.6814385e+10
263.72327,7.804525e+10
263.77408,7.8668915e+10
263.8249,8.040533e+10
263.8757,8.1971536e+10
263.9265,8.047482e+10
263.9773,7.638566e+10
264.0281,7.2977875e+10
264.0789,7.224471e+10
264.12967,7.233953e+10
264.18045,7.985275e+10
264.23123,8.456712e+10
264.28198,8.5182775e+10
264.33276,8.244345e+10
264.3835,8.185963e+10
264.43427,8.623502e+10
264.48502,1.0073521e+11
264.53574,1.149528e+11
264.5865,1.2112053e+11
264.63724,1.26736785e+11
264.68796,1.2969906e+11
264.73868,1.2941056e+11
264.7894,1.048742e+11
264.84012,7.697123e+10
264.8908,5.0896527e+10
264.94153,3.755038e+10
264.99222,4.572722e+10
265.0429,5.4841078e+10
265.0936,5.6394965e+10
265.1443,5.557677e+10
265.19498,5.30763e+10
265.24564,5.0904818e+10
265.2963,4.8276464e+10
265.347,4.282105e+10
265.39764,3.332564e+10
265.44827,2.226633e+10
265.49893,1.4692499e+10
265.5496,1.347501e+10
265.60022,1.6659415e+10
265.65085,2.0230185e+10
265.70148,2.167455e+10
265.7521,2.1180174e+10
265.80273,2.144724e+10
265.85336,2.4771777e+10
265.90396,3.0100849e+10
265.95456,3.5606856e+10
266.00516,4.275835e+10
266.05576,5.4063813e+10
266.10635,6.7067273e+10
266.15695,7.890122e+10
266.20752,7.297455e+10
266.2581,6.925178e+10
266.30865,7.3596125e+10
266.35922,9.685957e+10
266.4098,1.558434e+11
266.46036,2.7139657e+11
266.5109,3.9193592e+11
266.56146,5.39574e+11
266.612,4.5047965e+11
266.66254,3.4444444e+11
266.71307,3.915104e+11
266.76358,4.5413145e+11
266.81412,3.3742812e+11
266.86462,1.8064746e+11
266.91513,8.7734985e+10
266.96567,6.7951804e+10
267.01614,4.6409503e+10
267.06665,3.470015e+10
267.11716,2.7003544e+10
267.16763,2.2696399e+10
267.2181,2.2400578e+10
267.2686,2.4216187e+10
267.31906,2.4533256e+10
267.36954,2.102431e+10
267.42,1.4544416e+10
267.47046,7.3449615e+09
267.5209,7.6913926e+08
267.57138,-4.1620634e+09
267.62183,-6.3973576e+09
267.67224,-5.4609976e+09
267.7227,-1.3943567e+09
267.7731,4.926129e+09
267.82355,1.2733613e+10
267.87396,2.273871e+10
267.92438,3.525664e+10
267.9748,4.7933006e+10
268.02518,5.681681e+10
268.0756,5.981554e+10
268.12598,5.9376255e+10
268.1764,5.542307e+10
268.22678,5.25613e+10
268.27713,5.2168536e+10
268.3275,5.834892e+10
268.3779,7.625503e+10
268.42825,1.0604407e+11
268.4786,1.5586019e+11
268.52896,2.0261842e+11
268.5793,2.868361e+11
268.62967,1.943315e+11
268.68002,9.615376e+10
268.73035,3.8085583e+10
268.7807,2.4478372e+10
268.83102,1.9359713e+10
268.88135,2.8988848e+10
268.93164,4.166793e+10
268.98196,5.5354823e+10
269.0323,6.032433e+10
269.08258,5.9556655e+10
269.13287,6.1388206e+10
269.18317,7.287921e+10
269.23346,1.2177909e+11
269.28375,2.0217009e+11
269.334,3.138988e+11
269.38428,3.2404603e+11
269.43457,1.7944558e+11
269.48483,8.0309756e+10
269.5351,5.3606564e+10
269.58533,3.7181657e+10
269.6356,3.3980316e+10
269.68582,4.020077e+10
269.73608,5.05979e+10
269.78632,6.248473e+10
269.83655,7.202916e+10
269.88675,7.503589e+10
269.93698,7.036753e+10
269.9872,6.019065e+10
270.0374,4.767847e+10
270.08762,3.6987888e+10
270.13782,3.302351e+10
270.18802,3.743642e+10
270.2382,4.7745544e+10
270.2884,6.369685e+10
270.33856,8.173116e+10
270.38873,1.3056975e+11
270.4389,1.8157281e+11
270.48907,2.6910882e+11
270.53925,2.2505167e+11
270.58942,1.2512381e+11
270.63956,7.74826e+10
270.6897,1.2250771e+11
270.73984,1.3999163e+11
270.78998,1.4929042e+11
270.84012,1.0953554e+11
270.89023,8.472032e+10
270.94037,7.8013235e+10
270.99048,7.263927e+10
271.0406,6.8055007e+10
271.0907,6.3175786e+10
271.1408,8.1673404e+10
271.19092,1.14397585e+11
271.241,1.5820733e+11
271.29108,2.2895877e+11
271.3412,2.0097137e+11
271.39127,1.4390942e+11
271.4413,2.665788e+11
271.4914,4.4090887e+11
271.54147,6.3675885e+11
271.59152,4.7913586e+11
271.64157,2.4269858e+11
271.69162,2.3575883e+11
271.74167,2.0261426e+11
271.79172,1.6239873e+11
271.84174,1.3173325e+11
271.89178,2.2899832e+11
271.9418,3.865356e+11
271.99182,5.421705e+11
272.04184,4.8322734e+11
272.09186,3.1829544e+11
272.14188,2.7665036e+11
272.19186,2.8491874e+11
272.24185,2.1673483e+11
272.29184,9.964326e+10
272.34183,9.244742e+10
272.3918,1.13196245e+11
272.4418,1.2862834e+11
272.49176,1.424416e+11
272.54175,1.3981963e+11
272.5917,1.4085843e+11
272.64166,1.3718894e+11
272.69162,1.3460278e+11
272.74158,2.9835287e+11
272.7915,5.3863298e+11
272.84146,7.963231e+11
272.8914,6.579775e+11
272.9413,2.4793476e+11
272.99124,6.1940978e+10
273.04117,4.055237e+10
273.09106,1.0074166e+11
273.141,1.5488374e+11
273.1909,1.9780287e+11
273.24078,1.198571e+11
273.29068,4.8129167e+10
273.34058,8.136159e+10
273.39044,1.4171013e+11
273.44034,2.2204144e+11
273.4902,2.0269477e+11
273.54007,1.3621081e+11
273.58994,1.2994444e+11
273.6398,2.0569319e+11
273.68967,3.1901005e+11
273.73953,4.653297e+11
273.78937,6.9024475e+11
273.8392,6.6051965e+11
273.88904,4.9937564e+11
273.93887,7.768134e+11
273.9887,1.6739272e+12
274.03854,2.4980614e+12
274.08835,2.1863376e+12
274.13815,9.3225556e+11
274.18796,3.1802232e+11
274.23776,3.337223e+11
274.28757,6.0103144e+11
274.33737,1.0885391e+12
274.38715,1.5234932e+12
274.43695,1.4946921e+12
274.48672,8.978866e+11
274.5365,4.2887653e+11
274.58627,3.9119163e+11
274.63602,7.868059e+11
274.6858,1.8209842e+12
274.73553,3.0807886e+12
274.78528,3.3563455e+12
274.83502,2.1941687e+12
274.88477,1.1631483e+12
274.9345,1.577831e+12
274.98425,2.9329926e+12
275.03397,3.6920972e+12
275.08368,2.6040182e+12
275.13342,1.0577726e+12
275.18314,4.850836e+11
275.23282,3.690551e+11
275.28253,3.9270462e+11
275.3322,5.376804e+11
275.38193,8.193125e+11
275.4316,9.6928177e+11
275.4813,7.3603416e+11
275.53098,6.09706e+11
275.58063,1.2715051e+12
275.6303,2.4737148e+12
275.67996,3.0391248e+12
275.72964,1.9456052e+12
275.7793,6.625414e+11
275.82895,2.5170952e+11
275.87857,1.4185636e+11
275.92822,1.0007205e+11
275.97784,5.3950853e+10
276.0275,1.9652538e+10
276.07712,1.0520578e+10
276.12674,2.2212602e+10
276.17636,5.2707627e+10
276.22595,1.0270736e+11
276.27557,1.9675267e+11
276.32516,1.3254418e+11
276.37476,7.23053e+10
276.42435,2.4566426e+10
276.47394,1.9850582e+10
276.52353,1.6585823e+10
276.5731,2.361203e+10
276.62268,4.0801358e+10
276.67224,3.1540513e+10
276.7218,9.9593314e+10
276.77136,4.0593283e+11
276.82092,7.8544975e+11
276.87045,8.302812e+11
276.92,4.5828227e+11
276.96954,2.4552736e+11
277.01907,2.2345046e+11
277.0686,1.3411375e+11
277.11813,5.4454927e+10
277.16763,1.3529139e+10
277.21716,8.1014646e+09
277.26666,5.079651e+09
277.31616,8.356533e+09
277.3657,-5.8666194e+09
277.41516,-1.5680193e+10
277.46466,-1.7612032e+10
277.51416,-9.87148e+09
277.56363,4.5827896e+09
277.6131,1.866306e+10
277.66257,3.684027e+10
277.71204,7.798069e+10
277.7615,1.3109514e+11
277.81097,1.6127756e+11
277.8604,1.8658276e+11
277.90985,2.9492625e+11
277.95932,4.161537e+11
278.00873,5.778736e+11
278.05817,7.214578e+11
278.1076,5.4388808e+11
278.157,2.7234671e+11
278.20645,1.8840699e+11
278.25586,2.0592155e+11
278.30527,1.8039674e+11
278.35468,2.709092e+11
278.40408,4.1993716e+11
278.45346,5.625907e+11
278.50287,4.1717023e+11
278.55225,2.2907704e+11
278.60162,1.8441785e+11
278.651,1.9644418e+11
278.70038,1.8825652e+11
278.74973,1.8636569e+11
278.7991,1.9834218e+11
278.84845,3.3541715e+11
278.8978,5.1295397e+11
278.94714,4.5719188e+11
278.9965,3.5828964e+11
279.04584,4.4858242e+11
279.09515,9.038729e+11
279.1445,1.761216e+12
279.19382,2.1834573e+12
279.24313,1.6093817e+12
279.29245,9.7748235e+11
279.34177,7.937916e+11
279.39105,8.5927e+11
279.44037,1.1006264e+12
279.48965,1.6363272e+12
279.53894,3.1067587e+12
279.58823,6.386481e+12
279.6375,9.430753e+12
279.68677,8.066703e+12
279.73605,4.298678e+12
279.7853,2.4827108e+12
279.83456,2.8407843e+12
279.88382,4.0334805e+12
279.93307,3.8900083e+12
279.98233,2.355592e+12
280.03156,1.3795505e+12
280.0808,1.0749231e+12
280.13004,1.0470548e+12
280.17926,1.177328e+12
280.2285,1.594867e+12
280.2777,3.0574057e+12
280.3269,6.2178397e+12
280.37613,7.5417377e+12
280.42532,4.7228104e+12
280.47452,1.9616315e+12
280.5237,1.1125363e+12
280.5729,8.934066e+11
280.6221,7.416301e+11
280.67126,5.789364e+11
280.72046,4.6841217e+11
280.76962,4.27504e+11
280.8188,3.655916e+11
280.86795,3.113689e+11
280.9171,2.6724059e+11
280.96625,2.6402962e+11
281.01538,2.717257e+11
281.06454,3.2152424e+11
281.11368,4.112776e+11
281.1628,3.7461344e+11
281.21194,2.8859584e+11
281.26105,2.1710833e+11
281.31018,2.045762e+11
281.35928,2.5047476e+11
281.4084,3.313902e+11
281.4575,2.898001e+11
281.5066,1.7915082e+11
281.5557,1.3515242e+11
281.60477,1.3829307e+11
281.65387,1.7644824e+11
281.70294,2.2652143e+11
281.752,2.5180778e+11
281.8011,2.746903e+11
281.85016,3.1558412e+11
281.8992,3.649633e+11
281.94827,2.553098e+11
281.9973,1.8856832e+11
282.04636,1.645282e+11
282.0954,1.3718447e+11
282.14444,1.1901657e+11
282.19348,1.0289889e+11
282.2425,9.335669e+10
282.29153,8.683982e+10
282.34055,9.051164e+10
282.38956,9.766978e+10
282.43857,9.608382e+10
282.48755,8.2108965e+10
282.53656,6.942082e+10
282.58554,8.659679e+10
282.63455,1.1188746e+11
282.68353,1.2279713e+11
282.7325,1.2450242e+11
282.7815,1.27540216e+11
282.83044,2.5868508e+11
282.87943,3.9535097e+11
282.92838,5.3687783e+11
282.97733,4.529884e+11
283.02628,2.7480939e+11
283.07523,1.438576e+11
283.12418,1.13871634e+11
283.1731,1.7368187e+11
283.22205,3.053338e+11
283.27097,4.4735617e+11
283.3199,4.3232965e+11
283.3688,2.6869724e+11
283.41772,1.2005622e+11
283.4666,1.2057203e+11
283.51553,1.1365372e+11
283.56442,1.1162151e+11
283.6133,1.5313366e+11
283.6622,2.0927527e+11
283.7111,1.7887261e+11
283.75998,1.4842438e+11
283.80884,1.2803501e+11
283.85773,1.099018e+11
283.9066,1.1145206e+11
283.95544,1.1663348e+11
284.0043,1.4458085e+11
284.05316,2.2533138e+11
284.102,3.206017e+11
284.15085,3.8511683e+11
284.19968,3.246154e+11
284.2485,3.0900712e+11
284.29733,3.303421e+11
284.34616,2.0741379e+11
284.395,1.19132135e+11
284.4438,1.8118012e+11
284.49258,2.3595383e+11
284.5414,1.6254242e+11
284.5902,1.1983409e+11
284.63898,1.5329596e+11
284.68777,1.6815432e+11
284.73657,1.5513752e+11
284.78534,1.501842e+11
284.8341,1.5449824e+11
284.8829,1.7903352e+11
284.93167,2.1098794e+11
284.9804,1.9890235e+11
285.02917,1.9861786e+11
285.0779,1.9592351e+11
285.12668,2.1807686e+11
285.1754,3.9020773e+11
285.22415,9.5072086e+11
285.2729,2.5598632e+12
285.32162,3.3146688e+12
285.37033,1.672453e+12
285.41907,5.7936616e+11
285.46777,3.3432725e+11
285.51648,2.4726489e+11
285.5652,1.9981151e+11
285.6139,2.351334e+11
285.66257,2.6972519e+11
285.71127,3.0485414e+11
285.75995,2.9842332e+11
285.80862,3.0258735e+11
285.8573,3.1551668e+11
285.90598,3.7447303e+11
285.95465,3.2196113e+11
286.0033,1.8284996e+11
286.05197,1.078325e+11
286.10062,8.214306e+10
286.14926,9.942515e+10
286.1979,1.2189403e+11
286.24655,1.5881834e+11
286.29517,2.4102992e+11
286.3438,2.5374966e+11
286.39243,1.5464348e+11
286.44104,1.0230301e+11
286.48965,7.9312085e+10
286.53827,6.067371e+10
286.58688,4.5958447e+10
286.63547,3.4349838e+10
286.68408,2.7108143e+10
286.73267,2.5157464e+10
286.78125,2.8908308e+10
286.82983,3.9342694e+10
286.87842,6.1335613e+10
286.92697,9.912706e+10
286.97556,1.3636218e+11
287.0241,1.3758625e+11
287.07266,1.3410236e+11
287.12122,1.2216151e+11
287.16977,1.06832765e+11
287.21832,9.662816e+10
287.26685,9.425099e+10
287.31537,1.1577586e+11
287.36392,1.3624352e+11
287.41245,1.5645729e+11
287.46097,1.583641e+11
287.50946,1.1577293e+11
287.55798,1.04124735e+11
287.60648,1.1907956e+11
287.655,1.2830384e+11
287.7035,1.30319335e+11
287.75198,1.4312342e+11
287.80048,2.6773247e+11
287.84894,3.5662437e+11
287.89743,1.8947588e+11
287.9459,7.341308e+10
287.99435,8.543244e+10
288.04282,8.522254e+10
288.09128,1.2908966e+11
288.13974,3.5430996e+11
288.1882,1.4443208e+12
288.23663,3.8807439e+12
288.28506,3.5363488e+12
288.3335,1.1617391e+12
288.38193,3.9193536e+11
288.43036,3.8702527e+11
288.4788,5.8425816e+11
288.5272,5.1136158e+11
288.57562,2.7593156e+11
288.62402,1.2396694e+11
288.67242,1.2043013e+11
288.72083,9.382792e+10
288.76923,8.296276e+10
288.8176,8.463356e+10
288.866,9.706593e+10
288.91437,1.1634319e+11
288.96274,1.4048843e+11
289.0111,1.3469169e+11
289.05948,1.2198241e+11
289.10782,1.0488086e+11
289.1562,1.0680694e+11
289.20453,1.00540514e+11
289.25287,7.990957e+10
289.3012,6.108303e+10
289.34955,4.7171543e+10
289.3979,4.1536602e+10
289.44623,4.4637766e+10
289.49454,5.5601574e+10
289.54285,6.8678144e+10
289.59116,7.853843e+10
289.63947,6.8849e+10
289.68777,5.3591867e+10
289.73608,4.4082164e+10
289.78436,4.0201933e+10
289.83267,3.6863914e+10
289.88095,3.0659314e+10
289.92923,2.3337923e+10
289.9775,1.7547694e+10
290.02576,1.2680017e+10
290.07404,6.6008e+09
290.12228,-2.629489e+08
290.17056,-4.664892e+09
290.2188,-4.2861307e+09
290.26706,-5.1577613e+08
290.3153,2.87969e+09
290.36353,3.1216466e+09
290.41177,2.9961488e+08
290.46,-3.1996273e+09
290.5082,-4.1145306e+09
290.55643,6.813813e+08
290.60464,1.3223476e+10
290.65286,3.3102838e+10
290.70108,5.5736525e+10
290.74927,7.8337884e+10
290.79745,7.9732154e+10
290.84564,7.284457e+10
290.89383,6.413681e+10
290.94202,5.640102e+10
290.9902,4.9671418e+10
291.03836,4.1357308e+10
291.08655,3.780684e+10
291.1347,3.736956e+10
291.18286,4.694507e+10
291.23102,6.420135e+10
291.27914,1.07132084e+11
291.3273,1.34952935e+11
291.37543,6.7716375e+10
291.42358,4.147753e+10
291.4717,1.9963283e+10
291.51984,1.9389393e+10
291.56796,2.360508e+10
291.61606,3.0199505e+10
291.66418,3.3607373e+10
291.71228,3.1931335e+10
291.76038,2.7906978e+10
291.80847,2.4622412e+10
291.85657,2.8003303e+10
291.90466,2.8278813e+10
291.95276,2.365118e+10
292.00082,1.7115089e+10
292.0489,1.3429975e+10
292.09695,1.2990628e+10
292.14502,1.2975058e+10
292.19308,1.2139425e+10
292.24115,1.2736903e+10
292.28918,1.7388816e+10
292.33725,3.2015772e+10
292.38528,5.5368413e+10
292.43332,7.8306976e+10
292.48135,1.0038846e+11
292.5294,7.659673e+10
292.5774,5.4263116e+10
292.62543,5.5194075e+10
292.67343,8.0750576e+10
292.72144,1.5862684e+11
292.76944,1.8901362e+11
292.81744,1.2022393e+11
292.86545,1.4023628e+11
292.91342,3.0737475e+11
292.96143,5.112387e+11
293.0094,4.5145833e+11
293.05737,2.496379e+11
293.10535,1.2758425e+11
293.1533,1.4914298e+11
293.20126,1.4514684e+11
293.24924,1.3000991e+11
293.29718,9.765333e+10
293.34512,1.0047172e+11
293.39307,1.0596552e+11
293.441,9.223259e+10
293.48892,7.587181e+10
293.53687,6.284536e+10
293.58478,5.977837e+10
293.63272,1.3026673e+11
293.68063,3.3698552e+11
293.72855,7.1980345e+11
293.77643,9.571699e+11
293.82434,6.569865e+11
293.87222,3.5453983e+11
293.92014,2.7649422e+11
293.96802,2.883759e+11
294.0159,2.8652464e+11
294.06378,1.9635398e+11
294.11163,9.92302e+10
294.15952,1.02885966e+11
294.20737,1.9560214e+11
294.25525,3.6308137e+11
294.3031,3.9867557e+11
294.35095,2.4989496e+11
294.39877,1.5759352e+11
294.44662,1.3113106e+11
294.49448,2.1336326e+11
294.5423,2.8599593e+11
294.59012,2.664962e+11
294.63794,2.3757429e+11
294.68576,1.8362488e+11
294.73358,1.0392479e+11
294.78137,1.467508e+11
294.8292,3.8161007e+11
294.87698,6.613844e+11
294.92477,5.4243724e+11
294.97256,4.0023202e+11
295.02036,3.0402727e+11
