wavelength,intensity
271.39127,1.8646295e+11
271.4413,3.2966112e+11
271.4914,5.59875e+11
271.54147,7.7718074e+11
271.59152,6.103165e+11
271.64157,3.0647294e+11
271.69162,2.8287792e+11
271.74167,2.6156656e+11
271.79172,2.2059123e+11
271.84174,1.5357524e+11
271.89178,2.9063158e+11
271.9418,4.6855202e+11
271.99182,6.8283066e+11
272.04184,6.283367e+11
272.09186,3.653191e+11
272.14188,3.428377e+11
272.19186,3.8406288e+11
272.24185,2.6117826e+11
272.29184,1.4753754e+11
272.34183,1.05584e+11
272.3918,1.534302e+11
272.4418,1.7623825e+11
272.49176,1.8354825e+11
272.54175,1.808535e+11
272.5917,1.8518288e+11
272.64166,1.971901e+11
272.69162,1.9035727e+11
272.74158,3.6933458e+11
272.7915,7.0006735e+11
272.84146,1.00453574e+12
272.8914,8.362527e+11
272.9413,3.0117003e+11
272.99124,8.1493615e+10
273.04117,6.70173e+10
273.09106,1.381442e+11
273.141,2.0359605e+11
273.1909,2.7003832e+11
273.24078,1.6047825e+11
273.29068,7.2544354e+10
273.34058,1.2428997e+11
273.39044,1.8681812e+11
273.44034,2.6989226e+11
273.4902,2.7075884e+11
273.54007,1.9017177e+11
273.58994,1.6631072e+11
273.6398,2.7143327e+11
273.68967,3.8188217e+11
273.73953,5.763541e+11
273.78937,8.432266e+11
273.8392,8.154121e+11
273.88904,6.2132847e+11
273.93887,9.698615e+11
273.9887,2.0352623e+12
274.03854,3.0525007e+12
274.08835,2.6826514e+12
274.13815,1.1408266e+12
274.18796,4.0756763e+11
274.23776,4.1614515e+11
274.28757,7.392798e+11
274.33737,1.3731198e+12
274.38715,1.8890994e+12
274.43695,1.8582718e+12
274.48672,1.1366144e+12
274.5365,5.3469086e+11
274.58627,4.9049577e+11
274.63602,9.7588065e+11
274.6858,2.227182e+12
274.73553,3.8132046e+12
274.78528,4.1077488e+12
274.83502,2.6774937e+12
274.88477,1.4332059e+12
274.9345,1.9648053e+12
274.98425,3.614054e+12
275.03397,4.568898e+12
275.08368,3.191503e+12
275.13342,1.2921736e+12
275.18314,6.17637e+11
275.23282,4.7259215e+11
275.28253,4.9593755e+11
275.3322,6.7068854e+11
275.38193,1.0152948e+12
275.4316,1.1937617e+12
275.4813,9.318713e+11
275.53098,7.567665e+11
275.58063,1.547572e+12
275.6303,3.0096357e+12
275.67996,3.6835264e+12
275.72964,2.397664e+12
275.7793,8.230319e+11
275.82895,3.2271063e+11
275.87857,1.9621272e+11
275.92822,1.3488044e+11
275.97784,7.9850955e+10
276.0275,3.5215077e+10
276.07712,2.830108e+10
276.12674,2.0557375e+10
276.17636,6.7977867e+10
276.22595,1.4533278e+11
276.27557,2.6991845e+11
276.32516,2.0040335e+11
276.37476,9.961359e+10
276.42435,2.596872e+10
276.47394,2.5147193e+10
276.52353,2.9916537e+10
276.5731,3.916331e+10
276.62268,6.2478377e+10
276.67224,4.279307e+10
276.7218,1.3474423e+11
276.77136,5.0089535e+11
276.82092,9.805137e+11
276.87045,1.032498e+12
276.92,5.7207934e+11
276.96954,3.0153677e+11
277.01907,2.8003942e+11
277.0686,1.7177097e+11
277.11813,6.1109895e+10
277.16763,1.9867562e+10
277.21716,6.499624e+09
277.26666,5.532615e+09
277.31616,9.423963e+09
277.3657,-4.382046e+09
277.41516,-1.5273384e+10
277.46466,-1.4109878e+10
277.51416,-5.780811e+09
277.56363,6.0462894e+09
277.6131,2.1263002e+10
277.66257,2.6147178e+10
277.71204,8.626819e+10
277.7615,1.3966829e+11
277.81097,1.8165036e+11
277.8604,2.183788e+11
277.90985,3.2334686e+11
277.95932,4.8954586e+11
278.00873,6.9303416e+11
278.05817,8.3432125e+11
278.1076,6.184661e+11
278.157,3.0836595e+11
278.20645,2.0556027e+11
278.25586,2.1611518e+11
278.30527,1.9833486e+11
278.35468,2.873373e+11
278.40408,5.2038323e+11
278.45346,6.706987e+11
278.50287,5.177524e+11
278.55225,2.6766457e+11
278.60162,2.397258e+11
278.651,2.2993612e+11
278.70038,2.1674785e+11
278.74973,1.8764199e+11
278.7991,2.1983606e+11
278.84845,3.9201227e+11
278.8978,6.0603964e+11
278.94714,5.3788928e+11
278.9965,4.0859684e+11
279.04584,4.9925272e+11
279.09515,9.9977075e+11
279.1445,1.9627795e+12
279.19382,2.4066376e+12
279.24313,1.7611969e+12
279.29245,1.0600614e+12
279.34177,8.773884e+11
279.39105,9.3410447e+11
279.44037,1.2065326e+12
279.48965,1.8347875e+12
279.53894,3.4972531e+12
279.58823,7.2720124e+12
279.6375,1.0809943e+13
279.68677,9.228577e+12
279.73605,4.8204213e+12
279.7853,2.7486454e+12
279.83456,3.1866922e+12
279.88382,4.5569766e+12
279.93307,4.343865e+12
279.98233,2.6188629e+12
280.03156,1.5080241e+12
280.0808,1.1813059e+12
280.13004,1.1382097e+12
280.17926,1.2970265e+12
280.2285,1.7536757e+12
280.2777,3.4139687e+12
280.3269,7.053514e+12
280.37613,8.5996056e+12
280.42532,5.3409937e+12
280.47452,2.183643e+12
280.5237,1.2226856e+12
280.5729,1.01243355e+12
280.6221,8.46982e+11
280.67126,6.450521e+11
280.72046,5.156056e+11
280.76962,4.770704e+11
280.8188,4.0666222e+11
280.86795,3.4410224e+11
280.9171,2.9670654e+11
280.96625,2.79066e+11
281.01538,2.8957927e+11
281.06454,3.677446e+11
281.11368,4.9601167e+11
281.1628,4.5657194e+11
281.21194,3.2782716e+11
281.26105,2.4028134e+11
281.31018,2.1567254e+11
281.35928,2.7358537e+11
281.4084,3.846028e+11
281.4575,3.175004e+11
281.5066,2.1260934e+11
281.5557,1.4987503e+11
281.60477,1.4348655e+11
281.65387,1.9016134e+11
281.70294,2.3930382e+11
281.752,2.782106e+11
281.8011,3.1324658e+11
281.85016,3.641999e+11
281.8992,4.4847638e+11
281.94827,3.0554427e+11
281.9973,2.147516e+11
282.04636,1.8147792e+11
282.0954,1.5549633e+11
282.14444,1.3029372e+11
282.19348,1.1160029e+11
282.2425,9.706291e+10
282.29153,9.058323e+10
282.34055,9.334146e+10
282.38956,1.0086214e+11
282.43857,1.1615059e+11
282.48755,8.9132016e+10
282.53656,7.035442e+10
282.58554,9.840393e+10
282.63455,1.2854302e+11
282.68353,1.4494228e+11
282.7325,1.26464336e+11
282.7815,1.4140182e+11
282.83044,2.8714562e+11
282.87943,5.078245e+11
282.92838,6.8830796e+11
282.97733,5.557304e+11
283.02628,3.3277985e+11
283.07523,1.7602745e+11
283.12418,1.2995695e+11
283.1731,1.9127814e+11
283.22205,3.7496127e+11
283.27097,5.558974e+11
283.3199,5.3609457e+11
283.3688,3.224218e+11
283.41772,1.5044728e+11
283.4666,1.21578365e+11
283.51553,1.34634955e+11
283.56442,1.34413935e+11
283.6133,1.7654872e+11
283.6622,2.6024237e+11
283.7111,2.1037933e+11
283.75998,1.7697602e+11
283.80884,1.5264177e+11
283.85773,1.32124434e+11
283.9066,1.3066268e+11
283.95544,1.3769816e+11
284.0043,1.5673398e+11
284.05316,2.754751e+11
284.102,3.883668e+11
284.15085,4.7537357e+11
284.19968,3.863897e+11
284.2485,3.710813e+11
284.29733,4.153659e+11
284.34616,2.4453156e+11
284.395,1.3230425e+11
284.4438,2.1486579e+11
284.49258,2.5914124e+11
284.5414,1.9284283e+11
284.5902,1.2277132e+11
284.63898,1.8259032e+11
284.68777,2.1783521e+11
284.73657,1.8412598e+11
284.78534,1.715534e+11
284.8341,1.782276e+11
284.8829,2.1068718e+11
284.93167,2.3963548e+11
284.9804,2.2841233e+11
285.02917,2.341387e+11
285.0779,2.1667932e+11
285.12668,2.4642861e+11
285.1754,4.4486276e+11
285.22415,1.1104426e+12
285.2729,2.9194435e+12
285.32162,3.7315598e+12
285.37033,1.8696151e+12
285.41907,6.3612656e+11
285.46777,3.8252354e+11
285.51648,2.8438833e+11
285.5652,2.3593414e+11
285.6139,2.7151658e+11
285.66257,3.2625122e+11
285.71127,3.673908e+11
285.75995,3.5906447e+11
285.80862,3.6146548e+11
285.8573,3.7809625e+11
285.90598,4.657519e+11
285.95465,3.8468007e+11
286.0033,2.0916948e+11
286.05197,9.402937e+10
286.10062,9.455955e+10
286.14926,1.11722136e+11
286.1979,1.4096597e+11
286.24655,1.938769e+11
286.29517,3.0487137e+11
286.3438,3.185111e+11
286.39243,1.8500297e+11
286.44104,1.1705199e+11
286.48965,9.275789e+10
286.53827,6.8660376e+10
286.58688,5.173139e+10
286.63547,3.886108e+10
286.68408,2.962296e+10
286.73267,2.5714248e+10
286.78125,2.9977637e+10
286.82983,4.2906747e+10
286.87842,7.653496e+10
286.92697,1.18412706e+11
286.97556,1.7416082e+11
287.0241,1.6777373e+11
287.07266,1.6601678e+11
287.12122,1.519159e+11
287.16977,1.3331116e+11
287.21832,1.19085466e+11
287.26685,1.1113525e+11
287.31537,1.4489705e+11
287.36392,1.6941179e+11
287.41245,1.9925067e+11
287.46097,1.8569819e+11
287.50946,1.4286661e+11
287.55798,1.2330625e+11
287.60648,1.5129954e+11
287.655,1.6801502e+11
287.7035,1.603748e+11
287.75198,1.604106e+11
287.80048,3.553956e+11
287.84894,4.6082648e+11
287.89743,2.383437e+11
287.9459,9.460462e+10
287.99435,1.0074428e+11
288.04282,9.95259e+10
288.09128,1.626773e+11
288.13974,3.925193e+11
288.1882,1.5605511e+12
288.23663,4.2194087e+12
288.28506,3.8481601e+12
288.3335,1.259427e+12
288.38193,4.35564e+11
288.43036,4.5890188e+11
288.4788,7.078766e+11
288.5272,6.4548313e+11
288.57562,3.1619557e+11
288.62402,1.6402108e+11
288.67242,1.5352958e+11
288.72083,1.0956507e+11
288.76923,9.4286905e+10
288.8176,9.79567e+10
288.866,1.17418656e+11
288.91437,1.4483517e+11
288.96274,1.869111e+11
289.0111,1.7120695e+11
289.05948,1.5312644e+11
289.10782,1.3586598e+11
289.1562,1.3928554e+11
289.20453,1.4310877e+11
289.25287,1.0639116e+11
289.3012,8.076042e+10
289.34955,6.1070512e+10
289.3979,5.148879e+10
289.44623,5.34994e+10
289.49454,5.928535e+10
289.54285,8.447635e+10
289.59116,1.1110761e+11
289.63947,8.2482274e+10
289.68777,6.537521e+10
289.73608,5.3894664e+10
289.78436,5.0367046e+10
289.83267,5.109543e+10
289.88095,3.939498e+10
289.92923,2.928023e+10
289.9775,2.1050708e+10
290.02576,1.5000072e+10
290.07404,8.797394e+09
290.12228,1.9098246e+09
290.17056,-2.8977554e+09
290.2188,-2.855586e+09
290.26706,9.595374e+08
290.3153,4.334771e+09
290.36353,3.7864105e+09
290.41177,-8.7722406e+08
290.46,-6.4014597e+09
290.5082,-7.828718e+09
290.55643,-1.0081831e+09
290.60464,1.6314956e+10
290.65286,4.334298e+10
290.70108,7.55152e+10
290.74927,1.0787268e+11
290.79745,1.009304e+11
290.84564,9.412537e+10
290.89383,8.143277e+10
290.94202,7.599897e+10
290.9902,6.602933e+10
291.03836,5.8474574e+10
291.08655,5.2318257e+10
291.1347,5.1899167e+10
291.18286,6.0317635e+10
291.23102,8.578678e+10
291.27914,1.4846634e+11
291.3273,1.7252845e+11
291.37543,9.061101e+10
291.42358,5.911375e+10
291.4717,4.1816347e+10
291.51984,3.5815903e+10
291.56796,3.8306136e+10
291.61606,4.7616266e+10
291.66418,5.18777e+10
291.71228,5.1957465e+10
291.76038,4.512892e+10
291.80847,3.5923857e+10
291.85657,4.606267e+10
291.90466,4.70663e+10
291.95276,3.609855e+10
292.00082,2.3917074e+10
292.0489,1.9687795e+10
292.09695,1.9295517e+10
292.14502,2.090922e+10
292.19308,2.183423e+10
292.24115,2.4329443e+10
292.28918,3.3306974e+10
292.33725,5.1790135e+10
292.38528,7.7307994e+10
292.43332,1.1065632e+11
292.48135,1.2662192e+11
292.5294,9.917023e+10
292.5774,8.489028e+10
292.62543,4.8543646e+10
292.67343,9.608006e+10
292.72144,1.9642396e+11
292.76944,2.4857495e+11
292.81744,1.5834733e+11
292.86545,1.7519793e+11
292.91342,3.691837e+11
292.96143,5.954212e+11
293.0094,5.2133092e+11
293.05737,2.7936758e+11
293.10535,1.5690505e+11
293.1533,1.799886e+11
293.20126,2.0761857e+11
293.24924,1.6796746e+11
293.29718,1.2260264e+11
293.34512,1.2510586e+11
293.39307,1.2761593e+11
293.441,1.105951e+11
293.48892,8.949214e+10
293.53687,7.547019e+10
293.58478,6.934698e+10
293.63272,1.5826e+11
293.68063,3.9284185e+11
293.72855,8.562388e+11
293.77643,1.0977867e+12
293.82434,7.602232e+11
293.87222,4.063555e+11
293.92014,3.371422e+11
293.96802,3.558357e+11
294.0159,3.438443e+11
294.06378,2.3879075e+11
294.11163,1.2127773e+11
294.15952,1.3151526e+11
294.20737,2.4885607e+11
294.25525,4.452517e+11
294.3031,5.0757216e+11
294.35095,3.2036222e+11
294.39877,2.0084189e+11
294.44662,1.7965043e+11
294.49448,2.7781513e+11
294.5423,3.73847e+11
294.59012,3.3488522e+11
294.63794,3.1479097e+11
294.68576,2.382383e+11
294.73358,1.4326751e+11
294.78137,1.861083e+11
294.8292,4.8131618e+11
294.87698,8.230436e+11
294.92477,6.913412e+11
294.97256,4.9637854e+11
295.02036,3.7535384e+11
295.0681,1.898294e+11
295.1159,8.734619e+10
