wavelength,intensity
272.04184,5.618027e+11
272.09186,3.3358617e+11
272.14188,2.9454726e+11
272.19186,3.0494327e+11
272.24185,2.2264514e+11
272.29184,1.2109913e+11
272.34183,9.844795e+10
272.3918,1.24186894e+11
272.4418,1.3692489e+11
272.49176,1.4933397e+11
272.54175,1.4974172e+11
272.5917,1.5178459e+11
272.64166,1.504387e+11
272.69162,1.4019222e+11
272.74158,3.087322e+11
272.7915,6.11266e+11
272.84146,8.833563e+11
272.8914,7.3334686e+11
272.9413,2.5504506e+11
272.99124,6.392276e+10
273.04117,5.2740383e+10
273.09106,1.12799425e+11
273.141,1.5327412e+11
273.1909,2.211593e+11
273.24078,1.2889499e+11
273.29068,5.3795713e+10
273.34058,7.475455e+10
273.39044,1.504503e+11
273.44034,2.4177274e+11
273.4902,2.1534614e+11
273.54007,1.464813e+11
273.58994,1.4184656e+11
273.6398,2.1714972e+11
273.68967,3.2404157e+11
273.73953,4.932695e+11
273.78937,7.393538e+11
273.8392,7.109242e+11
273.88904,5.22914e+11
273.93887,8.483986e+11
273.9887,1.8457933e+12
274.03854,2.7406403e+12
274.08835,2.425263e+12
274.13815,1.020964e+12
274.18796,3.427147e+11
274.23776,3.505246e+11
274.28757,6.3997365e+11
274.33737,1.1971535e+12
274.38715,1.6622366e+12
274.43695,1.6523189e+12
274.48672,1.000577e+12
274.5365,4.5150372e+11
274.58627,4.0805653e+11
274.63602,8.35678e+11
274.6858,2.012216e+12
274.73553,3.4302725e+12
274.78528,3.7389004e+12
274.83502,2.4143224e+12
274.88477,1.2746785e+12
274.9345,1.748948e+12
274.98425,3.275686e+12
275.03397,4.1685688e+12
275.08368,2.8946887e+12
275.13342,1.1431543e+12
275.18314,5.333883e+11
275.23282,4.0489448e+11
275.28253,4.2277703e+11
275.3322,5.754556e+11
275.38193,8.849097e+11
275.4316,1.0696845e+12
275.4813,8.074331e+11
275.53098,6.476196e+11
275.58063,1.3884301e+12
275.6303,2.737951e+12
275.67996,3.3547774e+12
275.72964,2.1504747e+12
275.7793,7.216313e+11
275.82895,2.7648583e+11
275.87857,1.6100264e+11
275.92822,9.824411e+10
275.97784,5.5365722e+10
276.0275,1.9081599e+10
276.07712,6.8607355e+09
276.12674,1.4807001e+10
276.17636,5.856059e+10
276.22595,1.2183934e+11
276.27557,2.1804299e+11
276.32516,1.6958228e+11
276.37476,7.980053e+10
276.42435,2.4140614e+10
276.47394,1.3076024e+10
276.52353,1.6251074e+10
276.5731,2.549125e+10
276.62268,4.2743013e+10
276.67224,1.843918e+10
276.7218,1.11486255e+11
276.77136,4.4371834e+11
276.82092,8.7454686e+11
276.87045,9.216294e+11
276.92,5.172192e+11
276.96954,2.6881509e+11
277.01907,2.4830935e+11
277.0686,1.4567127e+11
277.11813,5.2724294e+10
277.16763,3.262044e+09
277.21716,1.00901344e+09
277.26666,8.0531195e+09
277.31616,6.775646e+09
277.3657,-6.208362e+09
277.41516,-2.1443355e+10
277.46466,-1.6453665e+10
277.51416,-7.008011e+09
277.56363,8.1280466e+09
277.6131,2.6313562e+10
277.66257,4.791383e+10
277.71204,9.994978e+10
277.7615,1.5540203e+11
277.81097,1.9394671e+11
277.8604,2.0631162e+11
277.90985,3.2977912e+11
277.95932,4.703358e+11
278.00873,6.3048024e+11
278.05817,8.077515e+11
278.1076,6.136386e+11
278.157,3.1645404e+11
278.20645,2.3240632e+11
278.25586,2.2777445e+11
278.30527,1.9725376e+11
278.35468,3.055919e+11
278.40408,4.9193042e+11
278.45346,6.3682236e+11
278.50287,4.625076e+11
278.55225,2.7141597e+11
278.60162,2.2888695e+11
278.651,2.3447306e+11
278.70038,2.2448728e+11
278.74973,2.1509728e+11
278.7991,2.2992752e+11
278.84845,3.7987887e+11
278.8978,5.682422e+11
278.94714,5.2196232e+11
278.9965,4.0753447e+11
279.04584,5.2156937e+11
279.09515,1.05951455e+12
279.1445,2.0841386e+12
279.19382,2.563483e+12
279.24313,1.8589614e+12
279.29245,1.1075315e+12
279.34177,9.190026e+11
279.39105,9.781167e+11
279.44037,1.2553528e+12
279.48965,1.8579986e+12
279.53894,3.5101582e+12
279.58823,7.285728e+12
279.6375,1.0785703e+13
279.68677,9.267326e+12
279.73605,4.851551e+12
279.7853,2.7814354e+12
279.83456,3.2675445e+12
279.88382,4.736878e+12
279.93307,4.5060813e+12
279.98233,2.6970457e+12
280.03156,1.5591071e+12
280.0808,1.198221e+12
280.13004,1.1608721e+12
280.17926,1.3346886e+12
280.2285,1.7651715e+12
280.2777,3.44118e+12
280.3269,7.079097e+12
280.37613,8.639147e+12
280.42532,5.3715974e+12
280.47452,2.2116887e+12
280.5237,1.2414865e+12
280.5729,1.0097243e+12
280.6221,8.3153486e+11
280.67126,6.511472e+11
280.72046,5.188197e+11
280.76962,4.8730243e+11
280.8188,4.1898305e+11
280.86795,3.58259e+11
280.9171,3.1091645e+11
280.96625,2.950531e+11
281.01538,2.9769984e+11
281.06454,3.6760692e+11
281.11368,4.7260064e+11
281.1628,4.177058e+11
281.21194,3.214708e+11
281.26105,2.280598e+11
281.31018,2.1811372e+11
281.35928,2.6972381e+11
281.4084,3.715996e+11
281.4575,3.207966e+11
281.5066,2.1544511e+11
281.5557,1.5888969e+11
281.60477,1.6434715e+11
281.65387,2.0920387e+11
281.70294,2.630849e+11
281.752,2.9820463e+11
281.8011,3.1025634e+11
281.85016,3.52239e+11
281.8992,3.8964658e+11
281.94827,2.8814318e+11
281.9973,2.2297118e+11
282.04636,1.8080005e+11
282.0954,1.531952e+11
282.14444,1.3103875e+11
282.19348,1.14803384e+11
282.2425,1.03562895e+11
282.29153,9.9053175e+10
282.34055,9.754477e+10
282.38956,1.0895749e+11
282.43857,1.1067753e+11
282.48755,9.3700375e+10
282.53656,7.131771e+10
282.58554,9.6377094e+10
282.63455,1.372987e+11
282.68353,1.3397052e+11
282.7325,1.2582881e+11
282.7815,1.405406e+11
282.83044,2.5425761e+11
282.87943,4.3454733e+11
282.92838,5.975293e+11
282.97733,4.8824225e+11
283.02628,2.909768e+11
283.07523,1.5516831e+11
283.12418,1.2333929e+11
283.1731,1.8548131e+11
283.22205,3.3300978e+11
283.27097,4.924714e+11
283.3199,4.6664165e+11
283.3688,2.8732355e+11
283.41772,1.2604247e+11
283.4666,1.2367291e+11
283.51553,1.2403229e+11
283.56442,1.3299421e+11
283.6133,1.6949482e+11
283.6622,2.4349729e+11
283.7111,2.0406706e+11
283.75998,1.6747382e+11
283.80884,1.3772585e+11
283.85773,1.2553361e+11
283.9066,1.2792863e+11
283.95544,1.2471304e+11
284.0043,1.6175191e+11
284.05316,2.5298146e+11
284.102,3.4935606e+11
284.15085,4.2354963e+11
284.19968,3.5024444e+11
284.2485,3.3069148e+11
284.29733,3.5928205e+11
284.34616,2.193457e+11
284.395,1.3687468e+11
284.4438,1.9817557e+11
284.49258,2.5223386e+11
284.5414,1.7941756e+11
284.5902,1.1827461e+11
284.63898,1.702323e+11
284.68777,2.0264514e+11
284.73657,1.7619332e+11
284.78534,1.6255492e+11
284.8341,1.7918684e+11
284.8829,2.0065798e+11
284.93167,2.2372514e+11
284.9804,2.1581467e+11
285.02917,2.1371422e+11
285.0779,2.0966562e+11
285.12668,2.3894298e+11
285.1754,4.2175067e+11
285.22415,1.0638063e+12
285.2729,2.8845385e+12
285.32162,3.7506457e+12
285.37033,1.8842976e+12
285.41907,6.3627244e+11
285.46777,3.7444538e+11
285.51648,2.7693466e+11
285.5652,2.2403346e+11
285.6139,2.587856e+11
285.66257,3.0000166e+11
285.71127,3.4545982e+11
285.75995,3.334136e+11
285.80862,3.309738e+11
285.8573,3.496963e+11
285.90598,4.2173796e+11
285.95465,3.581306e+11
286.0033,1.8611475e+11
286.05197,1.0525687e+11
