wavelength,intensity
263.16397,2.1817987e+12
263.21484,2.62203e+12
263.2657,2.0882757e+12
263.31656,8.565559e+11
263.36743,2.4083933e+11
263.41827,1.18997836e+11
263.46912,9.596135e+10
263.51996,4.7848026e+10
263.5708,2.813634e+10
263.6216,2.3370445e+10
263.67245,2.4658119e+10
263.72327,2.9070821e+10
263.77408,3.5108758e+10
263.8249,4.100824e+10
263.8757,4.4820656e+10
263.9265,4.4508934e+10
263.9773,3.9972516e+10
264.0281,3.450921e+10
264.0789,3.1398844e+10
264.12967,3.0557325e+10
264.18045,2.9955207e+10
264.23123,2.7972446e+10
264.28198,2.4162998e+10
264.33276,1.9620022e+10
264.3835,1.720178e+10
264.43427,1.984212e+10
264.48502,2.7042441e+10
264.53574,3.4911162e+10
264.5865,4.0566653e+10
264.63724,4.325994e+10
264.68796,4.1006404e+10
264.73868,3.1285737e+10
264.7894,1.5862826e+10
264.84012,1.1138477e+09
264.8908,-6.198127e+09
264.94153,-3.0996823e+09
264.99222,7.1237586e+09
265.0429,1.6655865e+10
265.0936,1.973573e+10
265.1443,1.7434655e+10
265.19498,1.4573844e+10
265.24564,1.4298066e+10
265.2963,1.6250073e+10
265.347,1.719347e+10
265.39764,1.4366453e+10
265.44827,9.040933e+09
265.49893,4.9642173e+09
265.5496,3.86249e+09
265.60022,4.297778e+09
265.65085,4.7314995e+09
265.70148,5.3267466e+09
265.7521,6.63347e+09
265.80273,9.02967e+09
265.85336,1.2917725e+10
265.90396,1.7516612e+10
265.95456,2.1013553e+10
266.00516,2.3948562e+10
266.05576,2.934668e+10
266.10635,3.7240414e+10
266.15695,4.3231416e+10
266.20752,4.467587e+10
266.2581,4.6227534e+10
266.30865,5.8462614e+10
266.35922,8.6332146e+10
266.4098,1.5120518e+11
266.46036,2.3017739e+11
266.5109,3.2380794e+11
266.56146,4.2504392e+11
266.612,3.6577726e+11
266.66254,3.2183252e+11
266.71307,3.1936587e+11
266.76358,3.4555907e+11
266.81412,2.4413808e+11
266.86462,1.4793086e+11
266.91513,8.226748e+10
266.96567,4.8728646e+10
267.01614,3.259773e+10
267.06665,2.6755404e+10
267.11716,2.4194896e+10
267.16763,2.4457828e+10
267.2181,2.8237398e+10
267.2686,3.3306399e+10
267.31906,3.4762125e+10
267.36954,2.9774084e+10
267.42,2.103646e+10
267.47046,1.3415536e+10
267.5209,9.436033e+09
267.57138,9.094936e+09
267.62183,1.1441205e+10
267.67224,1.5273355e+10
267.7227,1.8841182e+10
267.7731,2.0608213e+10
267.82355,2.0844704e+10
267.87396,2.1546918e+10
267.92438,2.4866982e+10
267.9748,3.0865734e+10
268.02518,3.7107593e+10
268.0756,4.1744384e+10
268.12598,4.520345e+10
268.1764,4.7999345e+10
268.22678,5.00163e+10
268.27713,5.2895175e+10
268.3275,6.127504e+10
268.3779,8.112415e+10
268.42825,1.1532384e+11
268.4786,1.5797674e+11
268.52896,1.9665476e+11
268.5793,2.7020662e+11
268.62967,1.6604666e+11
268.68002,1.1390008e+11
268.73035,7.893561e+10
268.7807,5.70325e+10
268.83102,4.946893e+10
268.88135,4.910901e+10
268.93164,5.1082105e+10
268.98196,5.1935662e+10
269.0323,4.9946554e+10
269.08258,4.8490463e+10
269.13287,5.668138e+10
269.18317,8.3388195e+10
269.23346,1.2865846e+11
269.28375,1.8424404e+11
269.334,2.5202128e+11
269.38428,2.6950826e+11
269.43457,1.6021058e+11
269.48483,1.06909794e+11
269.5351,7.680306e+10
269.58533,7.2755405e+10
269.6356,7.456382e+10
269.68582,7.794333e+10
269.73608,8.027332e+10
269.78632,8.238987e+10
269.83655,8.3925385e+10
269.88675,8.238712e+10
269.93698,7.528577e+10
269.9872,6.2981063e+10
270.0374,4.9945432e+10
270.08762,4.235081e+10
270.13782,4.371236e+10
270.18802,5.3137994e+10
270.2382,6.7451134e+10
270.2884,8.484567e+10
270.33856,1.0713573e+11
270.38873,1.36737554e+11
270.4389,1.6707707e+11
270.48907,2.3817873e+11
270.53925,1.6986726e+11
270.58942,1.1329869e+11
270.63956,9.8479735e+10
270.6897,1.0476427e+11
270.73984,1.07570495e+11
270.78998,1.0377022e+11
270.84012,9.274432e+10
270.89023,8.20264e+10
270.94037,7.649832e+10
270.99048,7.4043015e+10
271.0406,7.11148e+10
271.0907,7.082153e+10
271.1408,8.1377075e+10
271.19092,1.0535036e+11
271.241,1.3304553e+11
271.29108,1.5647937e+11
271.3412,1.6341977e+11
271.39127,1.3894512e+11
271.4413,2.2983146e+11
271.4914,3.4254514e+11
271.54147,4.588378e+11
271.59152,3.2752242e+11
271.64157,1.6671903e+11
271.69162,1.870288e+11
271.74167,1.5090208e+11
271.79172,1.371097e+11
271.84174,1.07921555e+11
271.89178,1.9686977e+11
271.9418,2.5192926e+11
271.99182,3.643684e+11
272.04184,3.098061e+11
272.09186,2.2005074e+11
272.14188,1.7839035e+11
272.19186,1.4999031e+11
272.24185,1.24310675e+11
272.29184,8.421536e+10
272.34183,6.946186e+10
272.3918,6.43574e+10
272.4418,6.8336746e+10
272.49176,7.345341e+10
272.54175,7.737402e+10
272.5917,8.549636e+10
272.64166,1.0018353e+11
272.69162,9.8763375e+10
272.74158,2.5265101e+11
272.7915,4.6214686e+11
272.84146,6.386626e+11
272.8914,4.7254267e+11
272.9413,1.2628642e+11
272.99124,2.4089956e+10
273.04117,6.980355e+10
273.09106,7.939388e+10
273.141,9.017197e+10
273.1909,1.1036576e+11
273.24078,6.7064246e+10
273.29068,4.935195e+10
273.34058,4.7992287e+10
273.39044,6.0827628e+10
273.44034,8.1549844e+10
273.4902,7.638653e+10
273.54007,6.8588892e+10
273.58994,8.948344e+10
273.6398,1.0945769e+11
273.68967,2.2729794e+11
273.73953,3.2191984e+11
273.78937,4.8498514e+11
273.8392,4.811679e+11
273.88904,3.6360444e+11
273.93887,7.547535e+11
273.9887,1.5769646e+12
274.03854,2.2729363e+12
274.08835,1.8391623e+12
274.13815,6.3457244e+11
274.18796,1.8923138e+11
274.23776,2.2936914e+11
274.28757,4.3346274e+11
274.33737,8.283403e+11
274.38715,1.1885169e+12
274.43695,1.160517e+12
274.48672,5.986984e+11
274.5365,2.5484817e+11
274.58627,3.0074798e+11
274.63602,7.436363e+11
274.6858,1.7534224e+12
274.73553,2.8186113e+12
274.78528,2.9065515e+12
274.83502,1.7074751e+12
274.88477,9.341313e+11
274.9345,1.5597673e+12
274.98425,2.777136e+12
275.03397,3.3391208e+12
275.08368,2.0412445e+12
275.13342,6.6173534e+11
275.18314,3.2624804e+11
275.23282,2.777304e+11
275.28253,3.07577e+11
275.3322,4.660662e+11
275.38193,6.7187625e+11
275.4316,7.543359e+11
275.4813,5.458427e+11
275.53098,5.0686103e+11
275.58063,1.2505604e+12
275.6303,2.3823804e+12
275.67996,2.7383172e+12
275.72964,1.5206386e+12
275.7793,3.8346395e+11
275.82895,1.34089105e+11
275.87857,7.874754e+10
275.92822,5.995313e+10
275.97784,2.632467e+10
276.0275,9.885553e+09
276.07712,6.5709757e+09
276.12674,1.7549103e+10
276.17636,3.8607536e+10
276.22595,6.8424126e+10
276.27557,1.0756368e+11
276.32516,6.834333e+10
276.37476,4.0334795e+10
276.42435,1.464645e+10
276.47394,1.9104659e+09
276.52353,2.1768042e+08
276.5731,5.8020424e+09
276.62268,2.6686915e+10
276.67224,3.3495095e+10
276.7218,8.4875534e+10
276.77136,3.4853077e+11
276.82092,6.7743796e+11
276.87045,6.5875653e+11
276.92,3.1022013e+11
276.96954,1.5821156e+11
277.01907,1.5402403e+11
277.0686,8.998328e+10
277.11813,4.4366488e+10
277.16763,1.0040468e+10
277.21716,5.2424532e+07
277.26666,-4.404537e+09
277.31616,-6.623923e+09
277.3657,-9.464204e+09
277.41516,-9.86777e+09
277.46466,-4.521492e+09
277.51416,5.3031506e+09
277.56363,1.74038e+10
277.6131,3.4314725e+10
277.66257,5.2400976e+10
277.71204,9.345767e+10
277.7615,1.3165708e+11
277.81097,1.61577e+11
277.8604,1.7721006e+11
277.90985,2.6947982e+11
277.95932,3.7458012e+11
278.00873,5.3326735e+11
278.05817,6.1191284e+11
278.1076,4.4743783e+11
278.157,2.4590574e+11
278.20645,2.2850458e+11
278.25586,2.323655e+11
278.30527,1.925631e+11
278.35468,2.8878828e+11
278.40408,4.2367287e+11
278.45346,5.2724607e+11
278.50287,3.9136117e+11
278.55225,2.6565603e+11
278.60162,2.6701604e+11
278.651,2.4652807e+11
278.70038,2.3663146e+11
278.74973,2.3466402e+11
278.7991,2.7957877e+11
278.84845,3.3626774e+11
278.8978,4.1197296e+11
278.94714,4.507761e+11
278.9965,4.227072e+11
279.04584,6.405323e+11
279.09515,1.5271128e+12
279.1445,3.0280702e+12
279.19382,3.2411998e+12
279.24313,1.9003912e+12
279.29245,9.9560404e+11
279.34177,8.5438156e+11
279.39105,9.470642e+11
279.44037,1.1806262e+12
279.48965,1.755595e+12
279.53894,3.711297e+12
279.58823,9.303484e+12
279.6375,1.4238073e+13
279.68677,1.060221e+13
279.73605,4.231185e+12
279.7853,2.5437704e+12
279.83456,4.213633e+12
279.88382,6.395903e+12
279.93307,5.1833256e+12
279.98233,2.374799e+12
280.03156,1.3212962e+12
280.0808,1.09074376e+12
280.13004,1.08998066e+12
280.17926,1.2018e+12
280.2285,1.6753168e+12
280.2777,3.9771035e+12
280.3269,9.033921e+12
280.37613,1.0423254e+13
280.42532,5.261131e+12
280.47452,1.731158e+12
280.5237,1.01785403e+12
280.5729,8.7165816e+11
280.6221,7.045132e+11
280.67126,5.774371e+11
280.72046,5.141595e+11
280.76962,4.5364766e+11
280.8188,4.0559916e+11
280.86795,3.649065e+11
280.9171,3.4443448e+11
280.96625,3.370697e+11
281.01538,3.4241354e+11
281.06454,3.5620504e+11
281.11368,4.054497e+11
281.1628,3.3333333e+11
281.21194,2.9008232e+11
281.26105,2.5354052e+11
281.31018,2.4520735e+11
281.35928,2.4996217e+11
281.4084,2.752622e+11
281.4575,2.3717326e+11
281.5066,2.1138445e+11
281.5557,1.9882654e+11
281.60477,2.1322392e+11
281.65387,3.4933785e+11
281.70294,5.3781142e+11
281.752,4.7483293e+11
281.8011,3.4187533e+11
281.85016,3.2744443e+11
281.8992,2.8933915e+11
281.94827,2.203725e+11
281.9973,1.7767586e+11
282.04636,1.5613279e+11
282.0954,1.3589865e+11
282.14444,1.2086863e+11
282.19348,1.0876333e+11
282.2425,9.934435e+10
282.29153,9.305093e+10
282.34055,8.990916e+10
282.38956,8.763489e+10
282.43857,8.293691e+10
282.48755,7.609427e+10
282.53656,7.16432e+10
282.58554,7.307408e+10
282.63455,7.909201e+10
282.68353,8.837514e+10
282.7325,9.995478e+10
282.7815,1.3450556e+11
282.83044,1.9986865e+11
282.87943,3.0578688e+11
282.92838,3.8220638e+11
282.97733,2.3841736e+11
283.02628,1.4424012e+11
283.07523,7.290758e+10
283.12418,7.435948e+10
283.1731,1.3542988e+11
283.22205,2.3285159e+11
283.27097,3.154599e+11
283.3199,2.2507918e+11
283.3688,1.518423e+11
283.41772,8.3540074e+10
283.4666,8.512816e+10
283.51553,8.315779e+10
283.56442,8.625912e+10
283.6133,1.4482235e+11
283.6622,2.0555014e+11
283.7111,2.4762961e+11
283.75998,2.8961246e+11
283.80884,2.6332347e+11
283.85773,2.3082472e+11
283.9066,1.9620504e+11
283.95544,1.4407844e+11
284.0043,1.6426086e+11
284.05316,2.1948957e+11
284.102,2.754943e+11
284.15085,2.5682787e+11
284.19968,2.2193886e+11
284.2485,2.0348726e+11
284.29733,2.0286384e+11
284.34616,1.2011347e+11
284.395,1.0037773e+11
284.4438,9.425279e+10
284.49258,8.899506e+10
284.5414,8.766385e+10
284.5902,8.8064115e+10
284.63898,1.0240449e+11
284.68777,1.03665705e+11
284.73657,9.283733e+10
284.78534,8.449728e+10
284.8341,1.01473305e+11
284.8829,1.4615074e+11
284.93167,1.4299138e+11
284.9804,1.4631254e+11
285.02917,1.4509136e+11
285.0779,1.4825764e+11
285.12668,1.6755537e+11
285.1754,2.9600865e+11
285.22415,8.152401e+11
285.2729,2.3607247e+12
285.32162,2.7420606e+12
285.37033,1.1339285e+12
285.41907,3.6580852e+11
285.46777,2.3256608e+11
285.51648,1.8465251e+11
285.5652,1.5495504e+11
285.6139,1.7842956e+11
285.66257,2.0083271e+11
285.71127,2.2327366e+11
285.75995,2.1828097e+11
285.80862,2.1835992e+11
285.8573,2.1273433e+11
285.90598,2.4996476e+11
285.95465,1.8222049e+11
286.0033,9.468718e+10
286.05197,6.5880048e+10
286.10062,4.220724e+10
286.14926,4.53677e+10
286.1979,6.1126717e+10
286.24655,8.38958e+10
286.29517,1.36552145e+11
286.3438,1.1872983e+11
286.39243,6.6773225e+10
286.44104,3.2277324e+10
286.48965,1.8898407e+10
286.53827,6.944683e+09
286.58688,-1.8416675e+09
286.63547,-9.454407e+09
286.68408,-1.5629653e+10
286.73267,-1.9194014e+10
286.78125,-1.7705486e+10
286.82983,-8.2903045e+09
286.87842,9.053075e+09
286.92697,3.2587604e+10
286.97556,4.5709025e+10
287.0241,5.368582e+10
287.07266,5.177553e+10
287.12122,4.4412408e+10
287.16977,2.6687445e+10
287.21832,1.3251163e+10
287.26685,1.8057286e+10
287.31537,2.879189e+10
287.36392,4.2509783e+10
287.41245,5.802492e+10
287.46097,4.629321e+10
287.50946,3.3469157e+10
287.55798,2.6941389e+10
287.60648,4.435273e+10
287.655,4.02165e+10
287.7035,4.2256744e+10
287.75198,4.442223e+10
287.80048,9.7306165e+10
287.84894,1.4533914e+11
287.89743,6.662626e+10
287.9459,1.541331e+10
287.99435,4.5379625e+10
288.04282,3.9076516e+10
288.09128,6.298977e+10
288.13974,2.7722233e+11
288.1882,1.4336395e+12
288.23663,3.795424e+12
288.28506,2.8714858e+12
288.3335,7.240667e+11
288.38193,2.5682246e+11
288.43036,2.8501236e+11
288.4788,4.2592685e+11
288.5272,3.07901e+11
288.57562,1.7019434e+11
288.62402,1.2119243e+11
288.67242,8.4942e+10
288.72083,6.2265004e+10
288.76923,5.315224e+10
288.8176,5.3624664e+10
288.866,6.2277145e+10
288.91437,7.457706e+10
288.96274,8.778509e+10
289.0111,8.234771e+10
289.05948,7.602924e+10
289.10782,6.9607416e+10
289.1562,6.3876133e+10
289.20453,5.5356277e+10
289.25287,4.398758e+10
289.3012,3.490304e+10
289.34955,3.1638327e+10
289.3979,3.3205953e+10
289.44623,3.934965e+10
289.49454,5.2266254e+10
289.54285,7.060758e+10
289.59116,8.65353e+10
289.63947,9.280146e+10
289.68777,9.1067834e+10
289.73608,8.838253e+10
289.78436,8.7282975e+10
289.83267,8.5071766e+10
289.88095,8.102215e+10
289.92923,7.874883e+10
289.9775,8.047594e+10
290.02576,8.659209e+10
290.07404,7.956069e+10
290.12228,7.114675e+10
290.17056,6.180771e+10
290.2188,5.5558054e+10
290.26706,5.305708e+10
290.3153,5.2313264e+10
290.36353,5.1929092e+10
290.41177,5.3942145e+10
290.46,6.1582135e+10
290.5082,7.483173e+10
290.55643,9.032028e+10
290.60464,1.0543094e+11
290.65286,1.1979305e+11
290.70108,1.3131798e+11
290.74927,1.3537225e+11
290.79745,1.3088952e+11
290.84564,1.2246552e+11
290.89383,1.1441375e+11
290.94202,1.07216134e+11
290.9902,1.0408292e+11
291.03836,9.327394e+10
291.08655,8.800943e+10
291.1347,8.621394e+10
291.18286,8.98492e+10
291.23102,9.849369e+10
291.27914,1.108236e+11
291.3273,1.11366324e+11
291.37543,1.0183199e+11
291.42358,9.230462e+10
291.4717,8.6555615e+10
291.51984,8.685397e+10
291.56796,9.122729e+10
291.61606,9.589256e+10
291.66418,9.81034e+10
291.71228,9.801263e+10
291.76038,9.806133e+10
291.80847,9.946106e+10
291.85657,1.0324877e+11
291.90466,9.722336e+10
291.95276,9.198973e+10
292.00082,8.794117e+10
292.0489,8.704799e+10
292.09695,8.761374e+10
292.14502,8.6560874e+10
292.19308,8.265441e+10
292.24115,7.829437e+10
292.28918,7.867568e+10
292.33725,8.75422e+10
292.38528,1.032263e+11
292.43332,1.1819488e+11
292.48135,1.3211436e+11
292.5294,1.1507138e+11
292.5774,9.752403e+10
292.62543,9.060809e+10
292.67343,1.01877916e+11
292.72144,1.8641117e+11
292.76944,1.9395903e+11
292.81744,1.3597396e+11
292.86545,2.0292769e+11
292.91342,5.175841e+11
292.96143,8.110382e+11
293.0094,5.3791244e+11
293.05737,2.3431266e+11
293.10535,1.4688412e+11
293.1533,1.7870119e+11
293.20126,1.7957464e+11
293.24924,1.412581e+11
293.29718,1.1244148e+11
293.34512,1.23888116e+11
293.39307,1.2777356e+11
293.441,1.2224823e+11
293.48892,1.07035795e+11
293.53687,8.729085e+10
293.58478,1.14052645e+11
293.63272,1.9931646e+11
293.68063,5.8439244e+11
293.72855,1.3410034e+12
293.77643,1.3232397e+12
293.82434,6.3967304e+11
293.87222,3.180548e+11
293.92014,2.7809386e+11
293.96802,2.910583e+11
294.0159,2.776792e+11
294.06378,1.9820246e+11
294.11163,1.1216944e+11
294.15952,1.0159649e+11
294.20737,1.697851e+11
294.25525,2.540092e+11
294.3031,2.5131493e+11
294.35095,1.7321955e+11
294.39877,1.363675e+11
294.44662,1.2320144e+11
294.49448,1.892103e+11
294.5423,2.4480394e+11
294.59012,2.1176173e+11
294.63794,1.9832993e+11
294.68576,1.3934141e+11
294.73358,9.5727034e+10
294.78137,1.1938422e+11
294.8292,3.151028e+11
294.87698,4.3138987e+11
294.92477,3.2158686e+11
294.97256,3.0094623e+11
295.02036,2.8797583e+11
295.0681,1.5527905e+11
295.1159,7.097388e+10
